X1,cityid,city,statefips,city_pop2019,date,gps_retail_and_recreation,gps_grocery_and_pharmacy,gps_parks,gps_transit_stations,gps_workplaces,gps_residential,gps_away_from_home,bc,co,no2,o3,pm10,pm25,so2,Date,weekly_mean
8607,40,OMAHA,31,571327,2020-07-16,-0.104,0.0386,1.04,-0.139,-0.294,0.0814,-0.089,NA,0.29,NA,0.018,16.5,6,0,2020-07-16,0.2192857142857143
8608,40,OMAHA,31,571327,2020-07-17,-0.104,0.0443,1.04,-0.139,-0.294,0.0814,-0.089,NA,0.2,NA,0.0355,23,8,0,2020-07-17,0.2192857142857143
8609,40,OMAHA,31,571327,2020-07-18,-0.107,0.0443,0.976,-0.146,-0.301,0.0829,-0.0915,NA,0.17,NA,0.0355,46,17,0,2020-07-18,0.2192857142857143
8610,40,OMAHA,31,571327,2020-07-19,-0.107,0.0443,0.946,-0.151,-0.303,0.0829,-0.0915,NA,0.17,NA,0.0265,17.5,6,0,2020-07-19,0.2192857142857143
8611,40,OMAHA,31,571327,2020-07-20,-0.107,0.0414,0.931,-0.153,-0.306,0.0843,-0.0932,NA,0.275,NA,0.037,8,3,0,2020-07-20,0.2192857142857143
8612,40,OMAHA,31,571327,2020-07-21,-0.106,0.0414,0.943,-0.151,-0.307,0.0843,-0.0932,NA,0.27,NA,0.028,9,3,0,2020-07-21,0.2192857142857143
8613,40,OMAHA,31,571327,2020-07-22,-0.106,0.0414,0.984,-0.149,-0.307,0.0829,-0.0916,NA,0.21,NA,0.022,18,5,0,2020-07-22,0.31357142857142856
8614,40,OMAHA,31,571327,2020-07-23,-0.106,0.0414,0.98,-0.151,-0.307,0.0829,-0.0916,NA,0.295,NA,0.023,23.5,5,0,2020-07-23,0.31357142857142856
8615,40,OMAHA,31,571327,2020-07-24,-0.107,0.0386,0.976,-0.154,-0.307,0.0829,-0.0916,NA,0.38,NA,0.029,22,8,0,2020-07-24,0.31357142857142856
8616,40,OMAHA,31,571327,2020-07-25,-0.106,0.0371,1.01,-0.153,-0.306,0.0814,-0.0891,NA,0.35,NA,0.028,NA,8,0,2020-07-25,0.31357142857142856
8617,40,OMAHA,31,571327,2020-07-26,-0.111,0.0314,0.933,-0.157,-0.309,0.0829,-0.092,NA,0.33,NA,0.0205,NA,6,0,2020-07-26,0.31357142857142856
8618,40,OMAHA,31,571327,2020-07-27,-0.109,0.0371,0.956,-0.157,-0.307,0.0814,-0.0903,NA,0.28,NA,0.028,11.5,4,0,2020-07-27,0.31357142857142856
8619,40,OMAHA,31,571327,2020-07-28,-0.11,0.0357,0.943,-0.16,-0.307,0.08,-0.0889,NA,0.35,NA,0.0225,16,5,0,2020-07-28,0.31357142857142856
8620,40,OMAHA,31,571327,2020-07-29,-0.111,0.0329,0.88,-0.164,-0.309,0.0814,-0.0905,NA,0.405,NA,0.024,10.5,4,0.001,2020-07-29,NA
8621,40,OMAHA,31,571327,2020-07-30,-0.11,0.03,0.884,-0.16,-0.31,0.0814,-0.0905,NA,0.31,NA,0.0275,22,5,0.001,2020-07-30,NA
8622,40,OMAHA,31,571327,2020-07-31,-0.103,0.0329,0.917,-0.157,-0.311,0.08,-0.0892,NA,0.31,NA,0.0215,19.5,6,0.004,2020-07-31,NA
8623,40,OMAHA,31,571327,2020-08-01,-0.1,0.0329,0.889,-0.161,-0.311,0.08,-0.0892,NA,NA,NA,NA,NA,NA,NA,2020-08-01,NA
8624,40,OMAHA,31,571327,2020-08-02,-0.0914,0.0414,0.991,-0.151,-0.31,0.0771,-0.0833,NA,NA,NA,NA,NA,NA,NA,2020-08-02,NA
8625,40,OMAHA,31,571327,2020-08-03,-0.0886,0.0429,1.01,-0.153,-0.31,0.0757,-0.0817,NA,0.45,NA,0.029,8.5,5.5,0,2020-08-03,NA
8626,40,OMAHA,31,571327,2020-08-04,-0.0857,0.0457,1.03,-0.151,-0.31,0.0757,-0.0817,NA,0.29,NA,0.0195,16,6,0,2020-08-04,NA
8627,40,OMAHA,31,571327,2020-08-05,-0.0857,0.05,1.08,-0.15,-0.309,0.0729,-0.0785,NA,0.3,NA,0.0365,22.5,6.5,0,2020-08-05,0.33642857142857147
8628,40,OMAHA,31,571327,2020-08-06,-0.09,0.0514,1.03,-0.157,-0.309,0.0729,-0.0785,NA,0.34,NA,0.031,19,8,0,2020-08-06,0.33642857142857147
8629,40,OMAHA,31,571327,2020-08-07,-0.0943,0.0486,1.01,-0.156,-0.307,0.0729,-0.0785,NA,0.395,NA,0.034,22,8,0,2020-08-07,0.33642857142857147
8630,40,OMAHA,31,571327,2020-08-08,-0.0943,0.0486,1.04,-0.154,-0.307,0.0729,-0.0785,NA,0.53,NA,0.033,20,9,0,2020-08-08,0.33642857142857147
8631,40,OMAHA,31,571327,2020-08-09,-0.0971,0.0471,0.993,-0.161,-0.307,0.0743,-0.0814,NA,0.34,NA,0.033,17,9.5,0,2020-08-09,0.33642857142857147
8632,40,OMAHA,31,571327,2020-08-10,-0.0971,0.0414,0.944,-0.159,-0.307,0.0729,-0.0797,NA,0.25,NA,0.028,18.5,7,0,2020-08-10,0.33642857142857147
8633,40,OMAHA,31,571327,2020-08-11,-0.0986,0.04,0.91,-0.161,-0.306,0.0714,-0.0783,NA,0.2,NA,0.027,19,5,0,2020-08-11,0.33642857142857147
8634,40,OMAHA,31,571327,2020-08-12,-0.1,0.0357,0.876,-0.163,-0.306,0.0714,-0.0783,NA,0.275,NA,0.034,30.5,9.5,0,2020-08-12,0.2814285714285714
8635,40,OMAHA,31,571327,2020-08-13,-0.1,0.0357,0.891,-0.16,-0.304,0.07,-0.0768,NA,0.305,NA,0.028,24,7,0,2020-08-13,0.2814285714285714
8636,40,OMAHA,31,571327,2020-08-14,-0.104,0.0329,0.836,-0.166,-0.304,0.0714,-0.0782,NA,0.275,NA,0.026,21,8,0,2020-08-14,0.2814285714285714
8637,40,OMAHA,31,571327,2020-08-15,-0.104,0.0386,0.834,-0.161,-0.303,0.07,-0.0757,NA,0.255,NA,0.029,19,6,0,2020-08-15,0.2814285714285714
8638,40,OMAHA,31,571327,2020-08-16,-0.109,0.0343,0.811,-0.161,-0.306,0.0714,-0.0786,NA,0.28,NA,0.027,28,9,0,2020-08-16,0.2814285714285714
8639,40,OMAHA,31,571327,2020-08-17,NA,NA,NA,NA,-0.304,0.0714,-0.0786,NA,0.26,NA,0.021,17,6.5,0,2020-08-17,0.2814285714285714
8640,40,OMAHA,31,571327,2020-08-18,NA,NA,NA,NA,-0.303,0.0729,-0.08,NA,0.32,NA,0.0195,27,7,0,2020-08-18,0.2814285714285714
8641,40,OMAHA,31,571327,2020-08-19,NA,NA,NA,NA,-0.301,0.0729,-0.08,NA,0.29,NA,0.0215,35,6,0,2020-08-19,0.27214285714285713
8642,40,OMAHA,31,571327,2020-08-20,NA,NA,NA,NA,-0.3,0.0729,-0.08,NA,0.21,NA,0.029,33,9,0,2020-08-20,0.27214285714285713
8643,40,OMAHA,31,571327,2020-08-21,NA,NA,NA,NA,-0.297,0.0714,-0.0786,NA,0.295,NA,0.033,36,9.5,0,2020-08-21,0.27214285714285713
8644,40,OMAHA,31,571327,2020-08-22,NA,NA,NA,NA,-0.296,0.0729,-0.0811,NA,0.22,NA,0.034,38,11,0,2020-08-22,0.27214285714285713
8645,40,OMAHA,31,571327,2020-08-23,NA,NA,NA,NA,-0.294,0.0729,-0.0811,NA,0.33,NA,0.04,39,13,0,2020-08-23,0.27214285714285713
8646,40,OMAHA,31,571327,2020-08-24,NA,NA,NA,NA,-0.293,0.0757,-0.0845,NA,0.32,NA,0.0385,38,11.5,0,2020-08-24,0.27214285714285713
8647,40,OMAHA,31,571327,2020-08-25,NA,NA,NA,NA,-0.291,0.0757,-0.0845,NA,0.24,NA,0.035,48.5,14,0,2020-08-25,0.27214285714285713
8648,40,OMAHA,31,571327,2020-08-26,NA,NA,NA,NA,-0.29,0.0757,-0.0845,NA,0.25,NA,0.035,42,14.5,0,2020-08-26,0.22071428571428572
8649,40,OMAHA,31,571327,2020-08-27,NA,NA,NA,NA,-0.289,0.0757,-0.0845,NA,0.205,NA,0.032,38,8,0,2020-08-27,0.22071428571428572
8650,40,OMAHA,31,571327,2020-08-28,NA,NA,NA,NA,-0.287,0.0757,-0.0845,NA,0.21,NA,0.027,35.5,6.5,0,2020-08-28,0.22071428571428572
8651,40,OMAHA,31,571327,2020-08-29,NA,NA,NA,NA,-0.289,0.0743,-0.082,NA,0.19,NA,0.032,23,8,0,2020-08-29,0.22071428571428572
8652,40,OMAHA,31,571327,2020-08-30,NA,NA,NA,NA,-0.287,0.0729,-0.0791,NA,0.31,NA,0.0235,34,10,0.001,2020-08-30,0.22071428571428572
8653,40,OMAHA,31,571327,2020-08-31,NA,NA,NA,NA,-0.286,0.0714,-0.0774,NA,0.19,NA,0.034,16.5,7,0,2020-08-31,0.22071428571428572
8654,40,OMAHA,31,571327,2020-09-01,NA,NA,NA,NA,-0.286,0.07,-0.076,NA,0.19,NA,0.026,19.5,6,0,2020-09-01,0.22071428571428572
8655,40,OMAHA,31,571327,2020-09-02,NA,NA,NA,NA,-0.286,0.0686,-0.0744,NA,0.28,NA,0.017,25.5,6,0,2020-09-02,0.2442857142857143
8656,40,OMAHA,31,571327,2020-09-03,NA,NA,NA,NA,-0.286,0.0657,-0.0716,NA,0.22,NA,0.031,26,6,0,2020-09-03,0.2442857142857143
8657,40,OMAHA,31,571327,2020-09-04,NA,NA,NA,NA,-0.289,0.0629,-0.0688,NA,0.33,NA,0.022,32,7,0.001,2020-09-04,0.2442857142857143
8658,40,OMAHA,31,571327,2020-09-05,NA,NA,NA,NA,-0.3,0.0629,-0.0688,NA,0.36,NA,0.027,41,10,5e-4,2020-09-05,0.2442857142857143
8659,40,OMAHA,31,571327,2020-09-06,NA,NA,NA,NA,-0.31,0.06,-0.063,NA,0.18,NA,0.046,40.5,10,0,2020-09-06,0.2442857142857143
8660,40,OMAHA,31,571327,2020-09-07,NA,NA,NA,NA,-0.367,0.0729,-0.0782,NA,0.19,NA,0.027,29,7,0,2020-09-07,0.2442857142857143
8661,40,OMAHA,31,571327,2020-09-08,NA,NA,NA,NA,-0.314,0.0643,-0.0672,NA,0.15,NA,0.019,7,4,0,2020-09-08,0.2442857142857143
8662,40,OMAHA,31,571327,2020-09-09,NA,NA,NA,NA,-0.314,0.0686,-0.072,NA,0.195,NA,0.015,4,4,0,2020-09-09,0.25357142857142856
8663,40,OMAHA,31,571327,2020-09-10,NA,NA,NA,NA,-0.314,0.0729,-0.0763,NA,0.24,NA,0.015,4,4,0,2020-09-10,0.25357142857142856
8664,40,OMAHA,31,571327,2020-09-11,NA,NA,NA,NA,-0.31,0.0771,-0.0804,NA,0.2,NA,0.008,4,4,0,2020-09-11,0.25357142857142856
8665,40,OMAHA,31,571327,2020-09-12,NA,NA,NA,NA,-0.296,0.0786,-0.0829,NA,0.19,NA,0.007,7,5,0,2020-09-12,0.25357142857142856
8666,40,OMAHA,31,571327,2020-09-13,NA,NA,NA,NA,-0.286,0.0814,-0.0887,NA,0.38,NA,0.0095,11,11,5e-4,2020-09-13,0.25357142857142856
8667,40,OMAHA,31,571327,2020-09-14,NA,NA,NA,NA,-0.28,0.08,-0.087,NA,0.32,NA,0.023,13,7,0.001,2020-09-14,0.25357142857142856
8668,40,OMAHA,31,571327,2020-09-15,NA,NA,NA,NA,-0.27,0.0743,-0.0815,NA,0.25,NA,0.0275,19.5,9,0,2020-09-15,0.25357142857142856
8669,40,OMAHA,31,571327,2020-09-16,NA,NA,NA,NA,-0.267,0.07,-0.0767,NA,0.29,NA,0.0215,26,9,5e-4,2020-09-16,0.24214285714285713
8670,40,OMAHA,31,571327,2020-09-17,NA,NA,NA,NA,-0.264,0.0671,-0.0738,NA,0.225,NA,0.022,31,10,5e-4,2020-09-17,0.24214285714285713
8671,40,OMAHA,31,571327,2020-09-18,NA,NA,NA,NA,-0.263,0.0629,-0.0696,NA,0.16,NA,0.022,24,7,0,2020-09-18,0.24214285714285713
8672,40,OMAHA,31,571327,2020-09-19,NA,NA,NA,NA,-0.266,0.0614,-0.0671,NA,0.2,NA,0.026,32,10,0.001,2020-09-19,0.24214285714285713
8673,40,OMAHA,31,571327,2020-09-20,NA,NA,NA,NA,-0.266,0.06,-0.0642,NA,0.25,NA,0.032,26,12,0.001,2020-09-20,0.24214285714285713
8674,40,OMAHA,31,571327,2020-09-21,NA,NA,NA,NA,-0.27,0.06,-0.0642,NA,0.35,NA,0.036,25,10,0.001,2020-09-21,0.24214285714285713
8675,40,OMAHA,31,571327,2020-09-22,NA,NA,NA,NA,-0.273,0.0614,-0.0656,NA,0.22,NA,0.036,30,13,5e-4,2020-09-22,0.24214285714285713
8676,40,OMAHA,31,571327,2020-09-23,NA,NA,NA,NA,-0.271,0.0614,-0.0656,NA,0.195,NA,0.028,29,7,5e-4,2020-09-23,0.219
8677,40,OMAHA,31,571327,2020-09-24,NA,NA,NA,NA,-0.27,0.0614,-0.0656,NA,0.2,NA,0.023,21,5.5,0,2020-09-24,0.219
8678,40,OMAHA,31,571327,2020-09-25,NA,NA,NA,NA,-0.271,0.0629,-0.067,NA,0.26,NA,0.0185,37,9,5e-4,2020-09-25,0.219
8679,40,OMAHA,31,571327,2020-09-26,NA,NA,NA,NA,-0.27,0.0643,-0.0695,NA,0.27,NA,0.029,59,14,5e-4,2020-09-26,0.219
8680,40,OMAHA,31,571327,2020-09-27,NA,NA,NA,NA,-0.27,0.0671,-0.0753,NA,0.17,NA,0.0325,70.5,12,5e-4,2020-09-27,0.219
8681,41,OAKLAND,6,1671329,2020-02-24,0.00571,0.0171,0.156,0.0257,0.02,-0.00286,0.00541,NA,NA,NA,NA,NA,NA,NA,2020-02-24,NA
8682,41,OAKLAND,6,1671329,2020-02-25,0.01,0.0157,0.163,0.0286,0.0243,-0.00429,0.00681,NA,NA,NA,NA,NA,NA,NA,2020-02-25,NA
8683,41,OAKLAND,6,1671329,2020-02-26,0.0143,0.0186,0.171,0.0314,0.0271,-0.00571,0.00841,NA,NA,NA,NA,NA,NA,NA,2020-02-26,NA
8684,41,OAKLAND,6,1671329,2020-02-27,0.0186,0.0229,0.186,0.0343,0.03,-0.00714,0.00984,NA,NA,NA,NA,NA,NA,NA,2020-02-27,NA
8685,41,OAKLAND,6,1671329,2020-02-28,0.0214,0.0286,0.186,0.0357,0.0314,-0.00714,0.00984,NA,NA,NA,NA,NA,NA,NA,2020-02-28,NA
8686,41,OAKLAND,6,1671329,2020-02-29,0.0229,0.0343,0.18,0.0329,0.03,-0.00714,0.00984,NA,NA,NA,NA,NA,NA,NA,2020-02-29,NA
8687,41,OAKLAND,6,1671329,2020-03-01,0.0257,0.0414,0.164,0.0129,0.0314,-0.00571,0.00694,NA,NA,NA,NA,NA,NA,NA,2020-03-01,NA
8688,41,OAKLAND,6,1671329,2020-03-02,0.0314,0.0514,0.161,0.0114,0.03,-0.00571,0.00694,NA,NA,NA,NA,NA,NA,NA,2020-03-02,NA
8689,41,OAKLAND,6,1671329,2020-03-03,0.0371,0.0657,0.183,0.00429,0.0271,-0.00571,0.00694,NA,NA,NA,NA,NA,NA,NA,2020-03-03,NA
8690,41,OAKLAND,6,1671329,2020-03-04,0.0357,0.0714,0.187,-0.00429,0.0257,-0.00429,0.00534,NA,NA,NA,NA,NA,NA,NA,2020-03-04,NA
8691,41,OAKLAND,6,1671329,2020-03-05,0.0314,0.0743,0.171,-0.0171,0.0214,-0.00143,0.00246,NA,NA,NA,NA,NA,NA,NA,2020-03-05,NA
8692,41,OAKLAND,6,1671329,2020-03-06,0.0286,0.0743,0.159,-0.0271,0.0157,0.00143,-3.04e-4,NA,NA,NA,NA,NA,NA,NA,2020-03-06,NA
8693,41,OAKLAND,6,1671329,2020-03-07,0.0171,0.07,0.106,-0.0414,0.0129,0.00714,-0.0103,NA,NA,NA,NA,NA,NA,NA,2020-03-07,NA
8694,41,OAKLAND,6,1671329,2020-03-08,0.00571,0.0629,0.104,-0.0543,0.00857,0.00857,-0.0132,NA,NA,NA,NA,NA,NA,NA,2020-03-08,NA
8695,41,OAKLAND,6,1671329,2020-03-09,2.66e-10,0.0614,0.12,-0.0743,-0.00429,0.0143,-0.02,NA,NA,NA,NA,NA,NA,NA,2020-03-09,NA
8696,41,OAKLAND,6,1671329,2020-03-10,-0.00857,0.0557,0.103,-0.0957,-0.0186,0.0214,-0.027,NA,NA,NA,NA,NA,NA,NA,2020-03-10,NA
8697,41,OAKLAND,6,1671329,2020-03-11,-0.0114,0.0571,0.114,-0.117,-0.0371,0.0286,-0.035,NA,NA,NA,NA,NA,NA,NA,2020-03-11,NA
8698,41,OAKLAND,6,1671329,2020-03-12,-0.0143,0.0714,0.134,-0.146,-0.0586,0.0371,-0.0436,NA,NA,NA,NA,NA,NA,NA,2020-03-12,NA
8699,41,OAKLAND,6,1671329,2020-03-13,-0.0243,0.101,0.14,-0.179,-0.0829,0.0457,-0.0519,NA,NA,NA,NA,NA,NA,NA,2020-03-13,NA
8700,41,OAKLAND,6,1671329,2020-03-14,-0.0514,0.111,0.0943,-0.214,-0.0957,0.0543,-0.0669,NA,NA,NA,NA,NA,NA,NA,2020-03-14,NA
8701,41,OAKLAND,6,1671329,2020-03-15,-0.0843,0.114,0.0157,-0.254,-0.113,0.0643,-0.0873,NA,NA,NA,NA,NA,NA,NA,2020-03-15,NA
8702,41,OAKLAND,6,1671329,2020-03-16,-0.0929,0.161,-0.0357,-0.296,-0.156,0.0786,-0.104,NA,NA,NA,NA,NA,NA,NA,2020-03-16,NA
8703,41,OAKLAND,6,1671329,2020-03-17,-0.154,0.144,-0.0914,-0.361,-0.227,0.11,-0.135,NA,NA,NA,NA,NA,NA,NA,2020-03-17,NA
8704,41,OAKLAND,6,1671329,2020-03-18,-0.219,0.12,-0.15,-0.427,-0.296,0.141,-0.17,NA,NA,NA,NA,NA,NA,NA,2020-03-18,NA
8705,41,OAKLAND,6,1671329,2020-03-19,-0.281,0.0843,-0.164,-0.486,-0.36,0.17,-0.199,NA,NA,NA,NA,NA,NA,NA,2020-03-19,NA
8706,41,OAKLAND,6,1671329,2020-03-20,-0.343,0.0329,-0.169,-0.536,-0.42,0.199,-0.226,NA,NA,NA,NA,NA,NA,NA,2020-03-20,NA
8707,41,OAKLAND,6,1671329,2020-03-21,-0.39,-0.00857,-0.104,-0.566,-0.464,0.211,-0.249,NA,NA,NA,NA,NA,NA,NA,2020-03-21,NA
8708,41,OAKLAND,6,1671329,2020-03-22,-0.436,-0.0514,-0.0471,-0.601,-0.506,0.221,-0.269,NA,NA,NA,NA,NA,NA,NA,2020-03-22,NA
8709,41,OAKLAND,6,1671329,2020-03-23,-0.497,-0.14,-0.0543,-0.64,-0.544,0.241,-0.293,NA,NA,NA,NA,NA,NA,NA,2020-03-23,NA
8710,41,OAKLAND,6,1671329,2020-03-24,-0.507,-0.164,-0.0871,-0.656,-0.553,0.247,-0.299,NA,NA,NA,NA,NA,NA,NA,2020-03-24,NA
8711,41,OAKLAND,6,1671329,2020-03-25,-0.511,-0.179,-0.0786,-0.664,-0.559,0.25,-0.302,NA,NA,NA,NA,NA,NA,NA,2020-03-25,NA
8712,41,OAKLAND,6,1671329,2020-03-26,-0.517,-0.193,-0.104,-0.671,-0.563,0.253,-0.305,NA,NA,NA,NA,NA,NA,NA,2020-03-26,NA
8713,41,OAKLAND,6,1671329,2020-03-27,-0.521,-0.207,-0.12,-0.679,-0.567,0.256,-0.307,NA,NA,NA,NA,NA,NA,NA,2020-03-27,NA
8714,41,OAKLAND,6,1671329,2020-03-28,-0.526,-0.219,-0.176,-0.69,-0.574,0.259,-0.312,NA,NA,NA,NA,NA,NA,NA,2020-03-28,NA
8715,41,OAKLAND,6,1671329,2020-03-29,-0.527,-0.223,-0.194,-0.694,-0.58,0.261,-0.318,NA,NA,NA,NA,NA,NA,NA,2020-03-29,NA
8716,41,OAKLAND,6,1671329,2020-03-30,-0.526,-0.223,-0.163,-0.694,-0.581,0.26,-0.317,NA,NA,NA,NA,NA,NA,NA,2020-03-30,NA
8717,41,OAKLAND,6,1671329,2020-03-31,-0.521,-0.219,-0.107,-0.691,-0.583,0.257,-0.314,NA,NA,NA,NA,NA,NA,NA,2020-03-31,NA
8718,41,OAKLAND,6,1671329,2020-04-01,-0.52,-0.216,-0.101,-0.691,-0.584,0.256,-0.312,NA,NA,NA,NA,NA,NA,NA,2020-04-01,NA
8719,41,OAKLAND,6,1671329,2020-04-02,-0.52,-0.214,-0.1,-0.693,-0.587,0.256,-0.312,NA,NA,NA,NA,NA,NA,NA,2020-04-02,NA
8720,41,OAKLAND,6,1671329,2020-04-03,-0.519,-0.21,-0.0986,-0.693,-0.59,0.256,-0.312,NA,NA,NA,NA,NA,NA,NA,2020-04-03,NA
8721,41,OAKLAND,6,1671329,2020-04-04,-0.52,-0.213,-0.114,-0.694,-0.594,0.257,-0.315,NA,NA,NA,NA,NA,NA,NA,2020-04-04,NA
8722,41,OAKLAND,6,1671329,2020-04-05,-0.53,-0.226,-0.181,-0.706,-0.601,0.259,-0.318,NA,NA,NA,NA,NA,NA,NA,2020-04-05,NA
8723,41,OAKLAND,6,1671329,2020-04-06,-0.537,-0.234,-0.246,-0.711,-0.606,0.263,-0.323,NA,NA,NA,NA,NA,NA,NA,2020-04-06,NA
8724,41,OAKLAND,6,1671329,2020-04-07,-0.54,-0.237,-0.249,-0.711,-0.606,0.264,-0.324,NA,NA,NA,NA,NA,NA,NA,2020-04-07,NA
8725,41,OAKLAND,6,1671329,2020-04-08,-0.547,-0.246,-0.267,-0.713,-0.607,0.266,-0.326,NA,NA,NA,NA,NA,NA,NA,2020-04-08,NA
8726,41,OAKLAND,6,1671329,2020-04-09,-0.553,-0.253,-0.281,-0.713,-0.609,0.267,-0.327,NA,NA,NA,NA,NA,NA,NA,2020-04-09,NA
8727,41,OAKLAND,6,1671329,2020-04-10,-0.556,-0.259,-0.276,-0.713,-0.61,0.269,-0.329,NA,NA,NA,NA,NA,NA,NA,2020-04-10,NA
8728,41,OAKLAND,6,1671329,2020-04-11,-0.551,-0.251,-0.233,-0.707,-0.607,0.266,-0.324,NA,NA,NA,NA,NA,NA,NA,2020-04-11,NA
8729,41,OAKLAND,6,1671329,2020-04-12,-0.554,-0.254,-0.177,-0.697,-0.603,0.263,-0.318,NA,NA,NA,NA,NA,NA,NA,2020-04-12,NA
8730,41,OAKLAND,6,1671329,2020-04-13,-0.551,-0.253,-0.114,-0.69,-0.6,0.26,-0.314,NA,NA,NA,NA,NA,NA,NA,2020-04-13,NA
8731,41,OAKLAND,6,1671329,2020-04-14,-0.551,-0.257,-0.103,-0.687,-0.599,0.26,-0.314,NA,NA,NA,NA,NA,NA,NA,2020-04-14,NA
8732,41,OAKLAND,6,1671329,2020-04-15,-0.553,-0.254,-0.08,-0.683,-0.596,0.259,-0.313,NA,NA,NA,NA,NA,NA,NA,2020-04-15,NA
8733,41,OAKLAND,6,1671329,2020-04-16,-0.569,-0.253,-0.0757,-0.681,-0.593,0.259,-0.313,NA,NA,NA,NA,NA,NA,NA,2020-04-16,NA
8734,41,OAKLAND,6,1671329,2020-04-17,-0.586,-0.253,-0.0886,-0.681,-0.589,0.257,-0.311,NA,NA,NA,NA,NA,NA,NA,2020-04-17,NA
8735,41,OAKLAND,6,1671329,2020-04-18,-0.6,-0.25,-0.0629,-0.676,-0.581,0.256,-0.309,NA,NA,NA,NA,NA,NA,NA,2020-04-18,NA
8736,41,OAKLAND,6,1671329,2020-04-19,-0.601,-0.234,-0.0357,-0.673,-0.574,0.254,-0.306,NA,NA,NA,NA,NA,NA,NA,2020-04-19,NA
8737,41,OAKLAND,6,1671329,2020-04-20,-0.619,-0.23,-0.0514,-0.673,-0.573,0.254,-0.306,NA,NA,NA,NA,NA,NA,NA,2020-04-20,NA
8738,41,OAKLAND,6,1671329,2020-04-21,-0.637,-0.227,-0.06,-0.676,-0.571,0.254,-0.306,NA,NA,NA,NA,NA,NA,NA,2020-04-21,NA
8739,41,OAKLAND,6,1671329,2020-04-22,-0.65,-0.229,-0.05,-0.677,-0.571,0.254,-0.306,NA,NA,NA,NA,NA,NA,NA,2020-04-22,NA
8740,41,OAKLAND,6,1671329,2020-04-23,-0.647,-0.227,-0.0243,-0.676,-0.57,0.253,-0.304,NA,NA,NA,NA,NA,NA,NA,2020-04-23,NA
8741,41,OAKLAND,6,1671329,2020-04-24,-0.646,-0.226,0.00429,-0.673,-0.569,0.251,-0.303,NA,NA,NA,NA,NA,NA,NA,2020-04-24,NA
8742,41,OAKLAND,6,1671329,2020-04-25,-0.643,-0.226,0.0171,-0.671,-0.567,0.251,-0.303,NA,NA,NA,NA,NA,NA,NA,2020-04-25,NA
8743,41,OAKLAND,6,1671329,2020-04-26,-0.64,-0.22,0.0314,-0.669,-0.566,0.251,-0.303,NA,NA,NA,NA,NA,NA,NA,2020-04-26,NA
8744,41,OAKLAND,6,1671329,2020-04-27,-0.637,-0.217,0.0543,-0.666,-0.563,0.25,-0.301,NA,NA,NA,NA,NA,NA,NA,2020-04-27,NA
8745,41,OAKLAND,6,1671329,2020-04-28,-0.634,-0.214,0.0614,-0.661,-0.563,0.237,-0.289,NA,NA,NA,NA,NA,NA,NA,2020-04-28,NA
8746,41,OAKLAND,6,1671329,2020-04-29,-0.63,-0.214,0.0414,-0.659,-0.561,0.237,-0.289,NA,NA,NA,NA,NA,NA,NA,2020-04-29,NA
8747,41,OAKLAND,6,1671329,2020-04-30,-0.623,-0.213,0.0386,-0.656,-0.56,0.236,-0.287,NA,NA,NA,NA,NA,NA,NA,2020-04-30,NA
8748,41,OAKLAND,6,1671329,2020-05-01,-0.613,-0.207,0.0357,-0.651,-0.559,0.234,-0.286,NA,NA,NA,NA,NA,NA,NA,2020-05-01,NA
8749,41,OAKLAND,6,1671329,2020-05-02,-0.606,-0.203,0.03,-0.649,-0.556,0.233,-0.284,NA,NA,NA,NA,NA,NA,NA,2020-05-02,NA
8750,41,OAKLAND,6,1671329,2020-05-03,-0.597,-0.199,0.0457,-0.643,-0.55,0.231,-0.281,NA,NA,NA,NA,NA,NA,NA,2020-05-03,NA
8751,41,OAKLAND,6,1671329,2020-05-04,-0.587,-0.193,0.05,-0.641,-0.547,0.23,-0.279,NA,NA,NA,NA,NA,NA,NA,2020-05-04,NA
8752,41,OAKLAND,6,1671329,2020-05-05,-0.577,-0.184,0.0543,-0.64,-0.543,0.239,-0.287,NA,NA,NA,NA,NA,NA,NA,2020-05-05,NA
8753,41,OAKLAND,6,1671329,2020-05-06,-0.57,-0.176,0.0829,-0.639,-0.54,0.236,-0.284,NA,NA,NA,NA,NA,NA,NA,2020-05-06,NA
8754,41,OAKLAND,6,1671329,2020-05-07,-0.567,-0.167,0.0986,-0.636,-0.537,0.234,-0.283,NA,NA,NA,NA,NA,NA,NA,2020-05-07,NA
8755,41,OAKLAND,6,1671329,2020-05-08,-0.566,-0.16,0.109,-0.634,-0.533,0.231,-0.28,NA,NA,NA,NA,NA,NA,NA,2020-05-08,NA
8756,41,OAKLAND,6,1671329,2020-05-09,-0.56,-0.143,0.127,-0.629,-0.527,0.227,-0.272,NA,NA,NA,NA,NA,NA,NA,2020-05-09,NA
8757,41,OAKLAND,6,1671329,2020-05-10,-0.557,-0.13,0.107,-0.624,-0.521,0.223,-0.264,NA,NA,NA,NA,NA,NA,NA,2020-05-10,NA
8758,41,OAKLAND,6,1671329,2020-05-11,-0.56,-0.137,0.07,-0.626,-0.52,0.223,-0.264,NA,NA,NA,NA,NA,NA,NA,2020-05-11,NA
8759,41,OAKLAND,6,1671329,2020-05-12,-0.561,-0.139,0.0543,-0.626,-0.519,0.223,-0.264,NA,NA,NA,NA,NA,NA,NA,2020-05-12,NA
