"","cityid","city","statefips","city_pop2019","date","gps_retail_and_recreation","gps_grocery_and_pharmacy","gps_parks","gps_transit_stations","gps_workplaces","gps_residential","gps_away_from_home","bc","co","no2","o3","pm10","pm25","so2"
"6844",32,"ALBUQUERQUE",35,679121,"2020-06-19",-0.137,0.0171,0.396,-0.25,-0.304,0.0957,-0.112,NA,0.18,0.004,0.055,51,23.5,0.001
"6845",32,"ALBUQUERQUE",35,679121,"2020-06-20",-0.134,0.03,0.423,-0.25,-0.303,0.0929,-0.107,NA,0.13,0.004,0.042,31,9.5,0
"6846",32,"ALBUQUERQUE",35,679121,"2020-06-21",-0.137,0.0371,0.403,-0.25,-0.299,0.09,-0.101,NA,0.17,0.0045,0.048,40,18.3,0.001
"6847",32,"ALBUQUERQUE",35,679121,"2020-06-22",-0.139,0.0329,0.404,-0.25,-0.303,0.09,-0.101,NA,0.09,0.005,0.0525,34,10.6,NA
"6848",32,"ALBUQUERQUE",35,679121,"2020-06-23",-0.139,0.0286,0.399,-0.246,-0.306,0.09,-0.101,NA,0.09,0.004,0.045,32,7.75,0.001
"6849",32,"ALBUQUERQUE",35,679121,"2020-06-24",-0.137,0.0257,0.401,-0.243,-0.306,0.09,-0.101,NA,0.09,0.004,0.0425,23.5,6.2,0
"6850",32,"ALBUQUERQUE",35,679121,"2020-06-25",-0.137,0.0214,0.403,-0.24,-0.306,0.09,-0.101,NA,0.11,0.003,0.0525,32,7.7,0.001
"6851",32,"ALBUQUERQUE",35,679121,"2020-06-26",-0.14,0.0143,0.401,-0.239,-0.306,0.09,-0.101,NA,0.12,0.008,0.0435,34.5,8.95,0.001
"6852",32,"ALBUQUERQUE",35,679121,"2020-06-27",-0.141,0.00286,0.389,-0.227,-0.309,0.0914,-0.104,NA,0.105,0.006,0.044,31,6.9,0.001
"6853",32,"ALBUQUERQUE",35,679121,"2020-06-28",-0.139,-0.00714,0.397,-0.213,-0.311,0.0929,-0.107,NA,0.09,0.0035,0.045,23,5.5,0.001
"6854",32,"ALBUQUERQUE",35,679121,"2020-06-29",-0.134,-0.00429,0.399,-0.203,-0.309,0.0914,-0.105,NA,0.08,0.0035,0.045,30,5.75,0.001
"6855",32,"ALBUQUERQUE",35,679121,"2020-06-30",-0.13,-2.66e-10,0.401,-0.199,-0.306,0.09,-0.104,NA,0.06,0.003,0.045,29,5.6,0.001
"6856",32,"ALBUQUERQUE",35,679121,"2020-07-01",-0.123,0.00857,0.396,-0.191,-0.307,0.0886,-0.102,NA,0.09,0.006,0.048,21,4.6,0.001
"6857",32,"ALBUQUERQUE",35,679121,"2020-07-02",-0.113,0.0229,0.394,-0.184,-0.31,0.0871,-0.101,NA,0.08,0.005,0.038,27,7,0.001
"6858",32,"ALBUQUERQUE",35,679121,"2020-07-03",-0.106,0.04,0.391,-0.184,-0.34,0.0914,-0.105,NA,0.09,0.004,0.045,25,6.55,0.001
"6859",32,"ALBUQUERQUE",35,679121,"2020-07-04",-0.14,0.0229,0.373,-0.203,-0.327,0.0871,-0.101,NA,0.08,0.003,0.044,29,8,0.001
"6860",32,"ALBUQUERQUE",35,679121,"2020-07-05",-0.126,0.00714,0.37,-0.204,-0.32,0.0886,-0.104,NA,0.1,0.004,0.041,21,6.6,0.001
"6861",32,"ALBUQUERQUE",35,679121,"2020-07-06",-0.114,0.0243,0.383,-0.19,-0.316,0.0886,-0.102,NA,0.09,0.003,0.045,21,4.7,0.001
"6862",32,"ALBUQUERQUE",35,679121,"2020-07-07",-0.119,0.0243,0.38,-0.191,-0.32,0.09,-0.104,NA,0.09,0.003,0.044,20,4.1,0.001
"6863",32,"ALBUQUERQUE",35,679121,"2020-07-08",-0.129,0.0157,0.371,-0.197,-0.321,0.0914,-0.105,NA,0.12,0.006,0.033,26,5.1,0.001
"6864",32,"ALBUQUERQUE",35,679121,"2020-07-09",-0.141,-2.66e-10,0.357,-0.206,-0.321,0.0929,-0.107,NA,0.1,0.005,0.038,21,4.6,0.001
"6865",32,"ALBUQUERQUE",35,679121,"2020-07-10",-0.143,-0.00143,0.337,-0.211,-0.323,0.0943,-0.108,NA,0.11,0.005,0.039,27.5,6.1,0.001
"6866",32,"ALBUQUERQUE",35,679121,"2020-07-11",-0.147,-0.00286,0.31,-0.226,-0.323,0.0957,-0.111,NA,0.09,0.003,0.044,18,5,0.001
"6867",32,"ALBUQUERQUE",35,679121,"2020-07-12",-0.151,-0.00429,0.287,-0.241,-0.329,0.0986,-0.117,NA,0.1,0.003,0.044,28,6.2,0.001
"6868",32,"ALBUQUERQUE",35,679121,"2020-07-13",-0.16,-0.00571,0.266,-0.247,-0.327,0.1,-0.118,NA,0.105,0.003,0.039,24,5.3,0.001
"6869",32,"ALBUQUERQUE",35,679121,"2020-07-14",-0.167,-0.00714,0.253,-0.254,-0.327,0.101,-0.12,NA,0.08,0.003,0.034,20,4.5,0.001
"6870",32,"ALBUQUERQUE",35,679121,"2020-07-15",-0.173,-0.00714,0.24,-0.26,-0.327,0.103,-0.121,NA,0.1,0.003,0.0425,32,8.2,0.001
"6871",32,"ALBUQUERQUE",35,679121,"2020-07-16",-0.179,-0.00714,0.253,-0.263,-0.327,0.104,-0.123,NA,0.12,0.003,0.04,19,5.3,0.001
"6872",32,"ALBUQUERQUE",35,679121,"2020-07-17",-0.181,-0.0114,0.266,-0.261,-0.329,0.104,-0.123,NA,0.12,0.004,0.045,18,5.1,0.001
"6873",32,"ALBUQUERQUE",35,679121,"2020-07-18",-0.183,-0.0157,0.289,-0.259,-0.333,0.104,-0.123,NA,0.11,0.003,0.045,14,4.6,0.001
"6874",32,"ALBUQUERQUE",35,679121,"2020-07-19",-0.186,-0.0214,0.309,-0.257,-0.334,0.104,-0.123,NA,0.13,0.002,0.048,15,4.8,0.001
"6875",32,"ALBUQUERQUE",35,679121,"2020-07-20",-0.184,-0.0271,0.334,-0.257,-0.333,0.103,-0.121,NA,0.125,0.004,0.058,17,5,0.001
"6876",32,"ALBUQUERQUE",35,679121,"2020-07-21",-0.184,-0.0357,0.339,-0.257,-0.333,0.103,-0.121,NA,0.1,0.0045,0.047,25,6.2,0.001
"6877",32,"ALBUQUERQUE",35,679121,"2020-07-22",-0.183,-0.0429,0.357,-0.257,-0.333,0.103,-0.121,NA,0.12,0.004,0.044,19,6.3,0.001
"6878",32,"ALBUQUERQUE",35,679121,"2020-07-23",-0.183,-0.0514,0.34,-0.257,-0.333,0.103,-0.121,NA,0.13,0.005,0.037,18,6.2,0.001
"6879",32,"ALBUQUERQUE",35,679121,"2020-07-24",-0.184,-0.0543,0.324,-0.263,-0.333,0.104,-0.122,NA,0.12,0.004,0.041,13,4.7,0.001
"6880",32,"ALBUQUERQUE",35,679121,"2020-07-25",-0.184,-0.0557,0.32,-0.267,-0.333,0.104,-0.122,NA,0.12,0.002,0.04,10,4.1,0.001
"6881",32,"ALBUQUERQUE",35,679121,"2020-07-26",-0.184,-0.0571,0.323,-0.27,-0.333,0.104,-0.122,NA,0.12,0.002,0.0455,10,4.1,0.001
"6882",32,"ALBUQUERQUE",35,679121,"2020-07-27",-0.183,-0.0571,0.327,-0.269,-0.334,0.104,-0.122,NA,0.12,0.005,0.041,12,5,0.001
"6883",32,"ALBUQUERQUE",35,679121,"2020-07-28",-0.181,-0.0571,0.336,-0.269,-0.334,0.103,-0.121,NA,0.12,0.003,0.0425,12,4.2,0.001
"6884",32,"ALBUQUERQUE",35,679121,"2020-07-29",-0.181,-0.0586,0.331,-0.267,-0.336,0.101,-0.119,NA,0.14,0.005,0.0405,16,4.8,0.001
"6885",32,"ALBUQUERQUE",35,679121,"2020-07-30",-0.18,-0.0571,0.341,-0.27,-0.336,0.1,-0.118,NA,0.14,0.004,0.053,17,4.1,0.001
"6886",32,"ALBUQUERQUE",35,679121,"2020-07-31",-0.176,-0.0557,0.347,-0.264,-0.336,0.0971,-0.115,NA,0.11,0.003,0.055,18,4.75,0.001
"6887",32,"ALBUQUERQUE",35,679121,"2020-08-01",-0.173,-0.0529,0.359,-0.257,-0.334,0.0957,-0.113,NA,NA,NA,NA,NA,NA,NA
"6888",32,"ALBUQUERQUE",35,679121,"2020-08-02",-0.17,-0.0514,0.357,-0.256,-0.333,0.0943,-0.11,NA,NA,NA,NA,NA,NA,NA
"6889",32,"ALBUQUERQUE",35,679121,"2020-08-03",-0.164,-0.0471,0.35,-0.251,-0.331,0.0929,-0.108,NA,0.145,0.002,0.059,24,8,0.001
"6890",32,"ALBUQUERQUE",35,679121,"2020-08-04",-0.163,-0.0457,0.344,-0.249,-0.331,0.0929,-0.108,NA,0.17,0.0035,0.0435,22,8.9,0.001
"6891",32,"ALBUQUERQUE",35,679121,"2020-08-05",-0.161,-0.0457,0.346,-0.246,-0.33,0.0929,-0.108,NA,0.14,0.003,0.0555,30,8.8,0
"6892",32,"ALBUQUERQUE",35,679121,"2020-08-06",-0.16,-0.0457,0.356,-0.24,-0.33,0.0929,-0.108,NA,0.15,0.004,0.042,20,6.9,0
"6893",32,"ALBUQUERQUE",35,679121,"2020-08-07",-0.161,-0.0457,0.379,-0.239,-0.33,0.0929,-0.108,NA,0.12,0.003,0.045,19,5,0
"6894",32,"ALBUQUERQUE",35,679121,"2020-08-08",-0.16,-0.0471,0.391,-0.24,-0.33,0.0929,-0.108,NA,0.14,0.003,0.037,18,5.2,0
"6895",32,"ALBUQUERQUE",35,679121,"2020-08-09",-0.159,-0.0443,0.397,-0.239,-0.329,0.0914,-0.105,NA,0.12,0.0025,0.044,16,4.6,0
"6896",32,"ALBUQUERQUE",35,679121,"2020-08-10",-0.166,-0.05,0.397,-0.241,-0.329,0.0929,-0.107,NA,0.13,0.004,0.042,19,4.4,0
"6897",32,"ALBUQUERQUE",35,679121,"2020-08-11",-0.169,-0.0514,0.399,-0.244,-0.329,0.0929,-0.107,NA,0.13,0.008,0.04,20,5.3,0
"6898",32,"ALBUQUERQUE",35,679121,"2020-08-12",-0.171,-0.0543,0.38,-0.247,-0.33,0.0929,-0.107,NA,0.13,0.003,0.049,21,5.3,0
"6899",32,"ALBUQUERQUE",35,679121,"2020-08-13",-0.173,-0.0543,0.366,-0.251,-0.33,0.0929,-0.107,NA,0.13,0.0045,0.043,16,4.5,0
"6900",32,"ALBUQUERQUE",35,679121,"2020-08-14",-0.173,-0.0543,0.35,-0.253,-0.33,0.0929,-0.107,NA,0.15,0.004,0.0455,24.5,5.5,0
"6901",32,"ALBUQUERQUE",35,679121,"2020-08-15",-0.174,-0.0529,0.324,-0.253,-0.333,0.0929,-0.107,NA,0.14,0.004,0.04,24,5.4,0
"6902",32,"ALBUQUERQUE",35,679121,"2020-08-16",-0.176,-0.0543,0.323,-0.253,-0.336,0.0929,-0.107,NA,0.12,0.002,0.042,13,3.9,0
"6903",32,"ALBUQUERQUE",35,679121,"2020-08-17",NA,NA,NA,NA,-0.336,0.0929,-0.107,NA,0.12,0.001,0.048,22,7.6,0
"6904",32,"ALBUQUERQUE",35,679121,"2020-08-18",NA,NA,NA,NA,-0.334,0.0929,-0.107,NA,0.13,0.0025,0.05,32,10.4,0
"6905",32,"ALBUQUERQUE",35,679121,"2020-08-19",NA,NA,NA,NA,-0.333,0.0929,-0.107,NA,0.155,0.005,0.045,41.5,15.1,0
"6906",32,"ALBUQUERQUE",35,679121,"2020-08-20",NA,NA,NA,NA,-0.331,0.0929,-0.107,NA,0.145,0.0045,0.051,40.5,16.9,0
"6907",32,"ALBUQUERQUE",35,679121,"2020-08-21",NA,NA,NA,NA,-0.33,0.0929,-0.107,NA,0.15,0.005,0.051,39,14.35,0
"6908",32,"ALBUQUERQUE",35,679121,"2020-08-22",NA,NA,NA,NA,-0.329,0.0929,-0.107,NA,0.13,0.002,0.054,32.5,11.4,0
"6909",32,"ALBUQUERQUE",35,679121,"2020-08-23",NA,NA,NA,NA,-0.327,0.0943,-0.11,NA,0.22,0.003,0.064,49,25,0
"6910",32,"ALBUQUERQUE",35,679121,"2020-08-24",NA,NA,NA,NA,-0.327,0.0943,-0.11,NA,0.22,0.003,0.056,43,21.2,0
"6911",32,"ALBUQUERQUE",35,679121,"2020-08-25",NA,NA,NA,NA,-0.327,0.0943,-0.11,NA,0.205,0.004,0.053,37,19.35,0
"6912",32,"ALBUQUERQUE",35,679121,"2020-08-26",NA,NA,NA,NA,-0.326,0.0943,-0.11,NA,0.16,0.004,0.053,33,13.6,0
"6913",32,"ALBUQUERQUE",35,679121,"2020-08-27",NA,NA,NA,NA,-0.326,0.0943,-0.11,NA,0.16,0.004,0.056,20,8.7,0
"6914",32,"ALBUQUERQUE",35,679121,"2020-08-28",NA,NA,NA,NA,-0.326,0.0943,-0.11,NA,0.14,0.005,0.05,22,8.2,0
"6915",32,"ALBUQUERQUE",35,679121,"2020-08-29",NA,NA,NA,NA,-0.323,0.0943,-0.11,NA,0.16,0.002,0.05,19,7.8,0
"6916",32,"ALBUQUERQUE",35,679121,"2020-08-30",NA,NA,NA,NA,-0.32,0.0929,-0.107,NA,0.15,0.002,0.0505,17,7.5,0
"6917",32,"ALBUQUERQUE",35,679121,"2020-08-31",NA,NA,NA,NA,-0.319,0.0914,-0.105,NA,0.15,0.006,0.0365,20,6.8,0
"6918",32,"ALBUQUERQUE",35,679121,"2020-09-01",NA,NA,NA,NA,-0.319,0.09,-0.104,NA,0.06,0.003,0.04,21,7.55,0
"6919",32,"ALBUQUERQUE",35,679121,"2020-09-02",NA,NA,NA,NA,-0.32,0.0886,-0.102,NA,0.06,0.007,0.039,25,10.9,0
"6920",32,"ALBUQUERQUE",35,679121,"2020-09-03",NA,NA,NA,NA,-0.32,0.0857,-0.0993,NA,0.18,0.008,0.0435,23,7.8,0
"6921",32,"ALBUQUERQUE",35,679121,"2020-09-04",NA,NA,NA,NA,-0.324,0.0843,-0.0979,NA,0.14,0.0035,0.049,46,8.1,0
"6922",32,"ALBUQUERQUE",35,679121,"2020-09-05",NA,NA,NA,NA,-0.331,0.0814,-0.0929,NA,0.12,0.004,0.048,26,6.3,0
"6923",32,"ALBUQUERQUE",35,679121,"2020-09-06",NA,NA,NA,NA,-0.339,0.08,-0.09,NA,0.14,0.001,0.049,20,5.2,0
"6924",32,"ALBUQUERQUE",35,679121,"2020-09-07",NA,NA,NA,NA,-0.384,0.0871,-0.0985,NA,0.15,0.002,0.038,26,7.4,0
"6925",32,"ALBUQUERQUE",35,679121,"2020-09-08",NA,NA,NA,NA,-0.341,0.0814,-0.0914,NA,0.18,0.006,0.032,84,28.3,0.001
"6926",32,"ALBUQUERQUE",35,679121,"2020-09-09",NA,NA,NA,NA,-0.344,0.0843,-0.0946,NA,0.14,0.001,0.02,9,2.7,0
"6927",32,"ALBUQUERQUE",35,679121,"2020-09-10",NA,NA,NA,NA,-0.346,0.0871,-0.0975,NA,0.18,0.003,0.021,9,3.5,0
"6928",32,"ALBUQUERQUE",35,679121,"2020-09-11",NA,NA,NA,NA,-0.341,0.0871,-0.0975,NA,0.145,0.004,0.021,20,8.45,0
"6929",32,"ALBUQUERQUE",35,679121,"2020-09-12",NA,NA,NA,NA,-0.334,0.0886,-0.1,NA,0.2,0.007,0.03,20,8.9,0
"6930",32,"ALBUQUERQUE",35,679121,"2020-09-13",NA,NA,NA,NA,-0.33,0.09,-0.103,NA,0.145,0.005,0.0265,16,6,0
"6931",32,"ALBUQUERQUE",35,679121,"2020-09-14",NA,NA,NA,NA,-0.327,0.09,-0.103,NA,0.15,0.0045,0.042,18,6.4,0
"6932",32,"ALBUQUERQUE",35,679121,"2020-09-15",NA,NA,NA,NA,-0.321,0.0886,-0.101,NA,0.17,0.005,0.0375,23,7.6,0
"6933",32,"ALBUQUERQUE",35,679121,"2020-09-16",NA,NA,NA,NA,-0.316,0.0857,-0.0983,NA,0.18,0.0065,0.028,27,8.25,0
"6934",32,"ALBUQUERQUE",35,679121,"2020-09-17",NA,NA,NA,NA,-0.313,0.0843,-0.0969,NA,0.12,0.002,0.052,32,9.4,0
"6935",32,"ALBUQUERQUE",35,679121,"2020-09-18",NA,NA,NA,NA,-0.31,0.0843,-0.0969,NA,0.195,0.007,0.041,41,13.7,0
"6936",32,"ALBUQUERQUE",35,679121,"2020-09-19",NA,NA,NA,NA,-0.31,0.0829,-0.0944,NA,0.18,0.002,0.049,37,16.1,0
"6937",32,"ALBUQUERQUE",35,679121,"2020-09-20",NA,NA,NA,NA,-0.307,0.0829,-0.0944,NA,0.24,0.0035,0.051,44,20.25,0
"6938",32,"ALBUQUERQUE",35,679121,"2020-09-21",NA,NA,NA,NA,-0.31,0.0829,-0.0944,NA,0.21,0.006,0.044,42,16.45,0
"6939",32,"ALBUQUERQUE",35,679121,"2020-09-22",NA,NA,NA,NA,-0.311,0.0829,-0.0944,NA,0.2,0.0085,0.044,42,16.4,0
"6940",32,"ALBUQUERQUE",35,679121,"2020-09-23",NA,NA,NA,NA,-0.311,0.0829,-0.0944,NA,0.14,0.003,0.048,26.5,7.4,0
"6941",32,"ALBUQUERQUE",35,679121,"2020-09-24",NA,NA,NA,NA,-0.31,0.0829,-0.0944,NA,0.145,0.005,0.038,25,7.6,0
"6942",32,"ALBUQUERQUE",35,679121,"2020-09-25",NA,NA,NA,NA,-0.31,0.0829,-0.0944,NA,0.225,0.008,0.033,36.7,12.4,0
"6943",32,"ALBUQUERQUE",35,679121,"2020-09-26",NA,NA,NA,NA,-0.309,0.0843,-0.0969,NA,0.245,0.011,0.0365,35.7,9.2,0
"6944",32,"ALBUQUERQUE",35,679121,"2020-09-27",NA,NA,NA,NA,-0.31,0.0843,-0.0969,NA,0.22,0.0095,0.033,29.75,7.7,0
"6945",33,"TUCSON",4,1047279,"2020-02-24",0.0114,0.0429,0.08,0.00286,-0.0429,0.00714,-0.00753,NA,NA,NA,0.0275,9.5,4,NA
"6946",33,"TUCSON",4,1047279,"2020-02-25",0.0129,0.0414,0.06,0.00571,-0.0429,0.00714,-0.00753,NA,NA,NA,0.033,14,4,NA
"6947",33,"TUCSON",4,1047279,"2020-02-26",0.02,0.0443,0.0471,0.00286,-0.0414,0.00714,-0.00753,NA,NA,NA,0.04,8,0,NA
"6948",33,"TUCSON",4,1047279,"2020-02-27",0.0229,0.05,0.0214,0.00143,-0.0171,0.00286,-0.00322,NA,NA,NA,0.036,13.5,2,NA
"6949",33,"TUCSON",4,1047279,"2020-02-28",0.0329,0.0671,0.0357,0.00857,0.00714,-0.00286,0.00232,NA,NA,NA,0.032,14,4,NA
"6950",33,"TUCSON",4,1047279,"2020-02-29",0.0443,0.0929,0.12,0.02,0.0143,-0.00714,0.00983,NA,NA,NA,0.029,10,2,NA
"6951",33,"TUCSON",4,1047279,"2020-03-01",0.0557,0.109,0.133,0.0229,0.0157,-0.00714,0.00983,NA,NA,NA,0.035,7,1.5,NA
"6952",33,"TUCSON",4,1047279,"2020-03-02",0.0614,0.117,0.116,0.0171,0.0157,-0.00714,0.00983,NA,NA,NA,0.033,9,2,NA
"6953",33,"TUCSON",4,1047279,"2020-03-03",0.0686,0.126,0.117,0.0114,0.0157,-0.00714,0.00983,NA,NA,NA,0.032,8,3,NA
"6954",33,"TUCSON",4,1047279,"2020-03-04",0.0686,0.131,0.139,0.00714,0.0171,-0.00714,0.00983,NA,NA,NA,0.033,6,2,NA
"6955",33,"TUCSON",4,1047279,"2020-03-05",0.0671,0.131,0.143,0.00571,0.0171,-0.00714,0.00983,NA,NA,NA,0.0335,13.5,2,NA
"6956",33,"TUCSON",4,1047279,"2020-03-06",0.0643,0.13,0.147,0.00857,0.0171,-0.00714,0.00983,NA,NA,NA,0.041,10,1,NA
"6957",33,"TUCSON",4,1047279,"2020-03-07",0.0643,0.126,0.154,0.01,0.0157,-0.00857,0.0123,NA,NA,NA,0.038,10.5,3,NA
"6958",33,"TUCSON",4,1047279,"2020-03-08",0.06,0.117,0.13,0.00143,0.0129,-0.00857,0.0123,NA,NA,NA,0.037,7,1,NA
"6959",33,"TUCSON",4,1047279,"2020-03-09",0.06,0.116,0.169,0.00286,0.00857,-0.00857,0.0123,NA,NA,NA,0.024,5,2,NA
"6960",33,"TUCSON",4,1047279,"2020-03-10",0.0557,0.11,0.186,-2.66e-10,0.00429,-0.00857,0.0123,NA,NA,NA,0.027,8,1,NA
"6961",33,"TUCSON",4,1047279,"2020-03-11",0.0514,0.107,0.171,-0.00429,-0.00143,-0.00714,0.0107,NA,NA,NA,0.017,3,1,NA
"6962",33,"TUCSON",4,1047279,"2020-03-12",0.0486,0.117,0.133,-0.0171,-0.00857,-0.00429,0.00786,NA,NA,NA,0.018,4,2,NA
"6963",33,"TUCSON",4,1047279,"2020-03-13",0.0443,0.131,0.107,-0.0386,-0.0243,0.00143,0.00233,NA,NA,NA,0.033,2,1,NA
"6964",33,"TUCSON",4,1047279,"2020-03-14",0.03,0.141,0.0743,-0.0486,-0.0271,0.00571,-0.00518,NA,NA,NA,0.023,5.5,2,NA
"6965",33,"TUCSON",4,1047279,"2020-03-15",0.0157,0.159,0.0886,-0.0614,-0.0329,0.00857,-0.011,NA,NA,NA,0.03,6,2,NA
"6966",33,"TUCSON",4,1047279,"2020-03-16",0.00429,0.18,0.0571,-0.0814,-0.0629,0.0157,-0.0195,NA,NA,NA,0.037,6,2,NA
"6967",33,"TUCSON",4,1047279,"2020-03-17",-0.0157,0.199,0.04,-0.106,-0.0971,0.0257,-0.0292,NA,NA,NA,0.0315,10,3,NA
"6968",33,"TUCSON",4,1047279,"2020-03-18",-0.06,0.191,-0.0314,-0.144,-0.139,0.0429,-0.0484,NA,NA,NA,0.032,10,2,NA
"6969",33,"TUCSON",4,1047279,"2020-03-19",-0.103,0.179,-0.0371,-0.174,-0.18,0.0586,-0.0642,NA,NA,NA,0.041,4,1,NA
"6970",33,"TUCSON",4,1047279,"2020-03-20",-0.147,0.156,-0.0457,-0.197,-0.216,0.0743,-0.0794,NA,NA,NA,0.032,8,3,NA
"6971",33,"TUCSON",4,1047279,"2020-03-21",-0.193,0.127,-0.0743,-0.233,-0.247,0.0871,-0.102,NA,NA,NA,0.035,9,3,NA
"6972",33,"TUCSON",4,1047279,"2020-03-22",-0.243,0.09,-0.101,-0.264,-0.281,0.0986,-0.125,NA,NA,NA,0.0365,7.5,3,NA
"6973",33,"TUCSON",4,1047279,"2020-03-23",-0.287,0.0457,-0.114,-0.291,-0.303,0.11,-0.139,NA,NA,NA,0.044,5,1,NA
"6974",33,"TUCSON",4,1047279,"2020-03-24",-0.321,0.00571,-0.124,-0.313,-0.323,0.12,-0.149,NA,NA,NA,0.036,10,1,NA
"6975",33,"TUCSON",4,1047279,"2020-03-25",-0.333,-0.0143,-0.0757,-0.321,-0.336,0.124,-0.153,NA,NA,NA,0.035,10,1,NA
"6976",33,"TUCSON",4,1047279,"2020-03-26",-0.347,-0.0429,-0.0829,-0.339,-0.349,0.13,-0.159,NA,NA,NA,0.038,14,2,NA
"6977",33,"TUCSON",4,1047279,"2020-03-27",-0.36,-0.0729,-0.111,-0.359,-0.36,0.136,-0.165,NA,NA,NA,0.04,14.5,2,NA
"6978",33,"TUCSON",4,1047279,"2020-03-28",-0.366,-0.0914,-0.127,-0.371,-0.371,0.139,-0.17,NA,NA,NA,0.0395,9.5,3,NA
"6979",33,"TUCSON",4,1047279,"2020-03-29",-0.371,-0.106,-0.141,-0.381,-0.38,0.14,-0.173,NA,NA,NA,0.039,10.5,2,NA
"6980",33,"TUCSON",4,1047279,"2020-03-30",-0.374,-0.111,-0.151,-0.389,-0.389,0.143,-0.176,NA,NA,NA,0.041,12,3,NA
"6981",33,"TUCSON",4,1047279,"2020-03-31",-0.377,-0.113,-0.179,-0.394,-0.396,0.146,-0.179,NA,NA,NA,0.045,18.5,4,NA
"6982",33,"TUCSON",4,1047279,"2020-04-01",-0.386,-0.119,-0.206,-0.401,-0.406,0.149,-0.182,NA,NA,NA,0.041,18,4,NA
"6983",33,"TUCSON",4,1047279,"2020-04-02",-0.393,-0.121,-0.213,-0.404,-0.413,0.151,-0.185,NA,NA,NA,0.044,11.5,3,NA
"6984",33,"TUCSON",4,1047279,"2020-04-03",-0.394,-0.116,-0.207,-0.403,-0.419,0.153,-0.186,NA,NA,NA,0.04,12,2.5,NA
"6985",33,"TUCSON",4,1047279,"2020-04-04",-0.4,-0.119,-0.221,-0.411,-0.424,0.156,-0.191,NA,NA,NA,0.04,9.5,3,NA
"6986",33,"TUCSON",4,1047279,"2020-04-05",-0.403,-0.119,-0.237,-0.419,-0.429,0.157,-0.194,NA,NA,NA,0.042,9,4,NA
"6987",33,"TUCSON",4,1047279,"2020-04-06",-0.41,-0.126,-0.254,-0.423,-0.434,0.16,-0.197,NA,NA,NA,0.039,14,5,NA
"6988",33,"TUCSON",4,1047279,"2020-04-07",-0.416,-0.133,-0.253,-0.426,-0.44,0.161,-0.199,NA,NA,NA,0.0375,12,4,NA
"6989",33,"TUCSON",4,1047279,"2020-04-08",-0.417,-0.134,-0.259,-0.427,-0.443,0.163,-0.2,NA,NA,NA,0.037,13.5,3.5,NA
"6990",33,"TUCSON",4,1047279,"2020-04-09",-0.414,-0.131,-0.256,-0.426,-0.446,0.163,-0.2,NA,NA,NA,0.035,8,1,NA
"6991",33,"TUCSON",4,1047279,"2020-04-10",-0.413,-0.131,-0.253,-0.429,-0.453,0.163,-0.2,NA,NA,NA,0.037,10,2,NA
"6992",33,"TUCSON",4,1047279,"2020-04-11",-0.413,-0.13,-0.274,-0.431,-0.457,0.163,-0.2,NA,NA,NA,0.04,9,2,NA
"6993",33,"TUCSON",4,1047279,"2020-04-12",-0.433,-0.141,-0.281,-0.43,-0.461,0.161,-0.198,NA,NA,NA,0.035,4.5,2,NA
"6994",33,"TUCSON",4,1047279,"2020-04-13",-0.436,-0.15,-0.286,-0.427,-0.463,0.161,-0.198,NA,NA,NA,0.041,8,2,NA
"6995",33,"TUCSON",4,1047279,"2020-04-14",-0.436,-0.157,-0.284,-0.426,-0.461,0.161,-0.198,NA,NA,NA,0.04,13,3,NA
"6996",33,"TUCSON",4,1047279,"2020-04-15",-0.426,-0.157,-0.273,-0.42,-0.457,0.16,-0.196,NA,NA,NA,0.0455,16,5,NA
"6997",33,"TUCSON",4,1047279,"2020-04-16",-0.421,-0.161,-0.271,-0.419,-0.454,0.159,-0.195,NA,NA,NA,0.042,12,3,NA
"6998",33,"TUCSON",4,1047279,"2020-04-17",-0.42,-0.17,-0.271,-0.413,-0.447,0.159,-0.195,NA,NA,NA,0.044,14,4,NA
"6999",33,"TUCSON",4,1047279,"2020-04-18",-0.414,-0.173,-0.243,-0.399,-0.44,0.157,-0.192,NA,NA,NA,0.047,9,3,NA
"7000",33,"TUCSON",4,1047279,"2020-04-19",-0.387,-0.159,-0.226,-0.393,-0.433,0.157,-0.192,NA,NA,NA,0.041,14,5,NA
"7001",33,"TUCSON",4,1047279,"2020-04-20",-0.379,-0.149,-0.216,-0.39,-0.43,0.156,-0.19,NA,NA,NA,0.042,13,4,NA
"7002",33,"TUCSON",4,1047279,"2020-04-21",-0.374,-0.146,-0.219,-0.391,-0.43,0.156,-0.19,NA,NA,NA,0.0485,14,5,NA
"7003",33,"TUCSON",4,1047279,"2020-04-22",-0.377,-0.147,-0.217,-0.393,-0.43,0.156,-0.19,NA,NA,NA,0.0475,19,6,NA
"7004",33,"TUCSON",4,1047279,"2020-04-23",-0.379,-0.146,-0.22,-0.397,-0.429,0.156,-0.19,NA,NA,NA,0.049,16,5,NA
"7005",33,"TUCSON",4,1047279,"2020-04-24",-0.379,-0.144,-0.223,-0.399,-0.429,0.154,-0.189,NA,NA,NA,0.038,23,9,NA
"7006",33,"TUCSON",4,1047279,"2020-04-25",-0.377,-0.141,-0.227,-0.399,-0.429,0.153,-0.186,NA,NA,NA,0.056,NA,3,NA
