"","cityid","cityname","stateabbrev","statename","statefips","city_pop2019","year","month","day","gps_retail_and_recreation","gps_grocery_and_pharmacy","gps_parks","gps_transit_stations","gps_workplaces","gps_residential","gps_away_from_home"
"3750",18,"Indianapolis","IN","Indiana",18,964582,2020,4,24,-0.38,-0.116,0.197,-0.371,-0.443,0.157,-0.189
"3751",18,"Indianapolis","IN","Indiana",18,964582,2020,4,25,-0.379,-0.117,0.179,-0.376,-0.446,0.159,-0.191
"3752",18,"Indianapolis","IN","Indiana",18,964582,2020,4,26,-0.373,-0.113,0.196,-0.373,-0.446,0.157,-0.188
"3753",18,"Indianapolis","IN","Indiana",18,964582,2020,4,27,-0.369,-0.107,0.191,-0.37,-0.444,0.156,-0.187
"3754",18,"Indianapolis","IN","Indiana",18,964582,2020,4,28,-0.361,-0.0986,0.249,-0.36,-0.443,0.146,-0.177
"3755",18,"Indianapolis","IN","Indiana",18,964582,2020,4,29,-0.361,-0.0986,0.166,-0.367,-0.443,0.149,-0.18
"3756",18,"Indianapolis","IN","Indiana",18,964582,2020,4,30,-0.353,-0.09,0.181,-0.359,-0.44,0.146,-0.177
"3757",18,"Indianapolis","IN","Indiana",18,964582,2020,5,1,-0.341,-0.0786,0.193,-0.351,-0.437,0.143,-0.175
"3758",18,"Indianapolis","IN","Indiana",18,964582,2020,5,2,-0.33,-0.0629,0.317,-0.329,-0.431,0.136,-0.162
"3759",18,"Indianapolis","IN","Indiana",18,964582,2020,5,3,-0.321,-0.0543,0.326,-0.323,-0.426,0.133,-0.156
"3760",18,"Indianapolis","IN","Indiana",18,964582,2020,5,4,-0.316,-0.05,0.323,-0.323,-0.423,0.13,-0.153
"3761",18,"Indianapolis","IN","Indiana",18,964582,2020,5,5,-0.316,-0.0471,0.23,-0.334,-0.42,0.14,-0.163
"3762",18,"Indianapolis","IN","Indiana",18,964582,2020,5,6,-0.306,-0.0357,0.297,-0.323,-0.414,0.134,-0.156
"3763",18,"Indianapolis","IN","Indiana",18,964582,2020,5,7,-0.296,-0.0286,0.373,-0.311,-0.41,0.13,-0.152
"3764",18,"Indianapolis","IN","Indiana",18,964582,2020,5,8,-0.301,-0.03,0.309,-0.32,-0.407,0.133,-0.155
"3765",18,"Indianapolis","IN","Indiana",18,964582,2020,5,9,-0.3,-0.02,0.224,-0.33,-0.403,0.133,-0.155
"3766",18,"Indianapolis","IN","Indiana",18,964582,2020,5,10,-0.299,-0.01,0.176,-0.326,-0.399,0.131,-0.152
"3767",18,"Indianapolis","IN","Indiana",18,964582,2020,5,11,-0.307,-0.0171,0.124,-0.331,-0.397,0.133,-0.153
"3768",18,"Indianapolis","IN","Indiana",18,964582,2020,5,12,-0.303,-0.0171,0.193,-0.319,-0.393,0.129,-0.149
"3769",18,"Indianapolis","IN","Indiana",18,964582,2020,5,13,-0.303,-0.0186,0.18,-0.32,-0.391,0.129,-0.149
"3770",18,"Indianapolis","IN","Indiana",18,964582,2020,5,14,-0.307,-0.0257,0.139,-0.323,-0.389,0.129,-0.149
"3771",18,"Indianapolis","IN","Indiana",18,964582,2020,5,15,-0.303,-0.0271,0.159,-0.32,-0.386,0.126,-0.147
"3772",18,"Indianapolis","IN","Indiana",18,964582,2020,5,16,-0.299,-0.0414,0.22,-0.314,-0.38,0.124,-0.144
"3773",18,"Indianapolis","IN","Indiana",18,964582,2020,5,17,-0.296,-0.0514,0.244,-0.319,-0.374,0.126,-0.147
"3774",18,"Indianapolis","IN","Indiana",18,964582,2020,5,18,-0.284,-0.0457,0.261,-0.311,-0.37,0.124,-0.145
"3775",18,"Indianapolis","IN","Indiana",18,964582,2020,5,19,-0.283,-0.0457,0.203,-0.321,-0.367,0.126,-0.147
"3776",18,"Indianapolis","IN","Indiana",18,964582,2020,5,20,-0.279,-0.0471,0.189,-0.323,-0.364,0.124,-0.145
"3777",18,"Indianapolis","IN","Indiana",18,964582,2020,5,21,-0.269,-0.0386,0.197,-0.317,-0.36,0.121,-0.142
"3778",18,"Indianapolis","IN","Indiana",18,964582,2020,5,22,-0.259,-0.0329,0.266,-0.3,-0.356,0.116,-0.137
"3779",18,"Indianapolis","IN","Indiana",18,964582,2020,5,23,-0.259,-0.0314,0.239,-0.301,-0.353,0.114,-0.134
"3780",18,"Indianapolis","IN","Indiana",18,964582,2020,5,24,-0.249,-0.02,0.374,-0.289,-0.353,0.107,-0.12
"3781",18,"Indianapolis","IN","Indiana",18,964582,2020,5,25,-0.251,-0.0143,0.516,-0.296,-0.397,0.114,-0.128
"3782",18,"Indianapolis","IN","Indiana",18,964582,2020,5,26,-0.24,-0.0157,0.459,-0.276,-0.351,0.101,-0.114
"3783",18,"Indianapolis","IN","Indiana",18,964582,2020,5,27,-0.231,-0.00857,0.507,-0.266,-0.347,0.0986,-0.111
"3784",18,"Indianapolis","IN","Indiana",18,964582,2020,5,28,-0.226,-0.00857,0.523,-0.267,-0.344,0.0986,-0.111
"3785",18,"Indianapolis","IN","Indiana",18,964582,2020,5,29,-0.224,-0.0114,0.499,-0.271,-0.341,0.1,-0.112
"3786",18,"Indianapolis","IN","Indiana",18,964582,2020,5,30,-0.217,-0.01,0.601,-0.259,-0.329,0.0971,-0.107
"3787",18,"Indianapolis","IN","Indiana",18,964582,2020,5,31,-0.217,-0.0186,0.61,-0.257,-0.317,0.1,-0.113
"3788",18,"Indianapolis","IN","Indiana",18,964582,2020,6,1,-0.204,-0.0157,0.663,-0.253,-0.311,0.0957,-0.108
"3789",18,"Indianapolis","IN","Indiana",18,964582,2020,6,2,-0.191,-0.00714,0.68,-0.251,-0.309,0.0943,-0.106
"3790",18,"Indianapolis","IN","Indiana",18,964582,2020,6,3,-0.181,0,0.679,-0.253,-0.306,0.0929,-0.105
"3791",18,"Indianapolis","IN","Indiana",18,964582,2020,6,4,-0.171,0.00857,0.691,-0.244,-0.303,0.0886,-0.101
"3792",18,"Indianapolis","IN","Indiana",18,964582,2020,6,5,-0.17,0.00571,0.683,-0.241,-0.301,0.0857,-0.0978
"3793",18,"Indianapolis","IN","Indiana",18,964582,2020,6,6,-0.167,0.00571,0.624,-0.239,-0.304,0.0857,-0.0978
"3794",18,"Indianapolis","IN","Indiana",18,964582,2020,6,7,-0.154,0.0186,0.649,-0.227,-0.303,0.0814,-0.0891
"3795",18,"Indianapolis","IN","Indiana",18,964582,2020,6,8,-0.149,0.0257,0.679,-0.219,-0.301,0.0786,-0.0857
"3796",18,"Indianapolis","IN","Indiana",18,964582,2020,6,9,-0.154,0.0171,0.624,-0.217,-0.299,0.0786,-0.0857
"3797",18,"Indianapolis","IN","Indiana",18,964582,2020,6,10,-0.154,0.01,0.624,-0.214,-0.299,0.0786,-0.0857
"3798",18,"Indianapolis","IN","Indiana",18,964582,2020,6,11,-0.149,0.00857,0.689,-0.206,-0.297,0.0757,-0.0828
"3799",18,"Indianapolis","IN","Indiana",18,964582,2020,6,12,-0.139,0.0143,0.733,-0.201,-0.296,0.0729,-0.0801
"3800",18,"Indianapolis","IN","Indiana",18,964582,2020,6,13,-0.134,0.0157,0.784,-0.2,-0.291,0.07,-0.0751
"3801",18,"Indianapolis","IN","Indiana",18,964582,2020,6,14,-0.131,0.00857,0.834,-0.197,-0.287,0.07,-0.0751
"3802",18,"Indianapolis","IN","Indiana",18,964582,2020,6,15,-0.129,0.00714,0.856,-0.193,-0.286,0.07,-0.0751
"3803",18,"Indianapolis","IN","Indiana",18,964582,2020,6,16,-0.119,0.01,0.939,-0.186,-0.284,0.0671,-0.0723
"3804",18,"Indianapolis","IN","Indiana",18,964582,2020,6,17,-0.114,0.0114,0.989,-0.179,-0.283,0.0643,-0.0691
"3805",18,"Indianapolis","IN","Indiana",18,964582,2020,6,18,-0.113,0.0114,0.98,-0.176,-0.283,0.0643,-0.0691
"3806",18,"Indianapolis","IN","Indiana",18,964582,2020,6,19,-0.11,0.0129,0.986,-0.171,-0.284,0.0614,-0.0663
"3807",18,"Indianapolis","IN","Indiana",18,964582,2020,6,20,-0.104,0.0186,0.971,-0.171,-0.286,0.06,-0.0638
"3808",18,"Indianapolis","IN","Indiana",18,964582,2020,6,21,-0.107,0.0186,0.821,-0.177,-0.287,0.06,-0.0638
"3809",18,"Indianapolis","IN","Indiana",18,964582,2020,6,22,-0.109,0.0129,0.796,-0.179,-0.291,0.06,-0.0638
"3810",18,"Indianapolis","IN","Indiana",18,964582,2020,6,23,-0.109,0.0129,0.794,-0.179,-0.294,0.06,-0.0638
"3811",18,"Indianapolis","IN","Indiana",18,964582,2020,6,24,-0.106,0.01,0.813,-0.177,-0.294,0.0586,-0.0622
"3812",18,"Indianapolis","IN","Indiana",18,964582,2020,6,25,-0.103,0.00857,0.83,-0.176,-0.294,0.0571,-0.0608
"3813",18,"Indianapolis","IN","Indiana",18,964582,2020,6,26,-0.103,0.00429,0.821,-0.177,-0.293,0.0586,-0.0622
"3814",18,"Indianapolis","IN","Indiana",18,964582,2020,6,27,-0.111,-0.0143,0.637,-0.197,-0.297,0.0643,-0.0722
"3815",18,"Indianapolis","IN","Indiana",18,964582,2020,6,28,-0.11,-0.02,0.654,-0.197,-0.294,0.0657,-0.0751
"3816",18,"Indianapolis","IN","Indiana",18,964582,2020,6,29,-0.106,-0.0157,0.626,-0.197,-0.291,0.0657,-0.0751
"3817",18,"Indianapolis","IN","Indiana",18,964582,2020,6,30,-0.101,-0.0143,0.601,-0.194,-0.29,0.0657,-0.0751
"3818",18,"Indianapolis","IN","Indiana",18,964582,2020,7,1,-0.0943,-0.00571,0.566,-0.191,-0.29,0.0657,-0.0751
"3819",18,"Indianapolis","IN","Indiana",18,964582,2020,7,2,-0.0814,0.00857,0.546,-0.186,-0.294,0.0643,-0.0736
"3820",18,"Indianapolis","IN","Indiana",18,964582,2020,7,3,-0.0729,0.03,0.553,-0.186,-0.326,0.0686,-0.0778
"3821",18,"Indianapolis","IN","Indiana",18,964582,2020,7,4,-0.101,0.0143,0.681,-0.174,-0.316,0.06,-0.0661
"3822",18,"Indianapolis","IN","Indiana",18,964582,2020,7,5,-0.09,-2.66e-10,0.557,-0.187,-0.304,0.0614,-0.0678
"3823",18,"Indianapolis","IN","Indiana",18,964582,2020,7,6,-0.0829,0.00857,0.554,-0.184,-0.3,0.0643,-0.0736
"3824",18,"Indianapolis","IN","Indiana",18,964582,2020,7,7,-0.0886,0.00714,0.537,-0.184,-0.303,0.0657,-0.075
"3825",18,"Indianapolis","IN","Indiana",18,964582,2020,7,8,-0.0971,-5.32e-10,0.517,-0.187,-0.306,0.0671,-0.0766
"3826",18,"Indianapolis","IN","Indiana",18,964582,2020,7,9,-0.111,-0.0143,0.497,-0.196,-0.303,0.07,-0.0795
"3827",18,"Indianapolis","IN","Indiana",18,964582,2020,7,10,-0.11,-0.0129,0.481,-0.197,-0.304,0.07,-0.0795
"3828",18,"Indianapolis","IN","Indiana",18,964582,2020,7,11,-0.103,-0.00571,0.599,-0.18,-0.3,0.0657,-0.072
"3829",18,"Indianapolis","IN","Indiana",18,964582,2020,7,12,-0.0971,-0.00143,0.657,-0.177,-0.303,0.0643,-0.0691
"3830",18,"Indianapolis","IN","Indiana",18,964582,2020,7,13,-0.0943,0,0.7,-0.176,-0.299,0.0629,-0.0674
"3831",18,"Indianapolis","IN","Indiana",18,964582,2020,7,14,-0.0929,-0.00143,0.724,-0.174,-0.297,0.0614,-0.066
"3832",18,"Indianapolis","IN","Indiana",18,964582,2020,7,15,-0.0929,0,0.744,-0.176,-0.294,0.06,-0.0644
"3833",18,"Indianapolis","IN","Indiana",18,964582,2020,7,16,-0.0943,-0.00429,0.74,-0.179,-0.294,0.06,-0.0644
"3834",18,"Indianapolis","IN","Indiana",18,964582,2020,7,17,-0.0957,-0.00429,0.76,-0.176,-0.293,0.06,-0.0644
"3835",18,"Indianapolis","IN","Indiana",18,964582,2020,7,18,-0.0943,0,0.823,-0.176,-0.294,0.06,-0.0644
"3836",18,"Indianapolis","IN","Indiana",18,964582,2020,7,19,-0.106,-0.00857,0.73,-0.18,-0.299,0.0614,-0.0673
"3837",18,"Indianapolis","IN","Indiana",18,964582,2020,7,20,-0.109,-0.00857,0.71,-0.181,-0.299,0.0614,-0.0673
"3838",18,"Indianapolis","IN","Indiana",18,964582,2020,7,21,-0.11,-0.00857,0.694,-0.189,-0.299,0.0614,-0.0673
"3839",18,"Indianapolis","IN","Indiana",18,964582,2020,7,22,-0.111,-0.0129,0.653,-0.194,-0.3,0.0643,-0.0705
"3840",18,"Indianapolis","IN","Indiana",18,964582,2020,7,23,-0.11,-0.01,0.679,-0.193,-0.299,0.0629,-0.0691
"3841",18,"Indianapolis","IN","Indiana",18,964582,2020,7,24,-0.111,-0.00857,0.674,-0.196,-0.299,0.0629,-0.0691
"3842",18,"Indianapolis","IN","Indiana",18,964582,2020,7,25,-0.113,-0.00857,0.701,-0.199,-0.299,0.0614,-0.0666
"3843",18,"Indianapolis","IN","Indiana",18,964582,2020,7,26,-0.107,-0.00143,0.809,-0.197,-0.297,0.06,-0.0637
"3844",18,"Indianapolis","IN","Indiana",18,964582,2020,7,27,-0.111,-0.00857,0.75,-0.203,-0.299,0.0614,-0.0654
"3845",18,"Indianapolis","IN","Indiana",18,964582,2020,7,28,-0.11,-0.00714,0.769,-0.201,-0.299,0.06,-0.064
"3846",18,"Indianapolis","IN","Indiana",18,964582,2020,7,29,-0.109,-0.00429,0.816,-0.201,-0.299,0.0571,-0.0608
"3847",18,"Indianapolis","IN","Indiana",18,964582,2020,7,30,-0.116,-0.0114,0.721,-0.214,-0.303,0.0614,-0.0651
"3848",18,"Indianapolis","IN","Indiana",18,964582,2020,7,31,-0.113,-0.0129,0.711,-0.216,-0.304,0.0614,-0.0651
"3849",18,"Indianapolis","IN","Indiana",18,964582,2020,8,1,-0.11,-0.0143,0.563,-0.226,-0.309,0.0657,-0.0726
"3850",18,"Indianapolis","IN","Indiana",18,964582,2020,8,2,-0.106,-0.0129,0.566,-0.226,-0.309,0.0657,-0.0726
"3851",18,"Indianapolis","IN","Indiana",18,964582,2020,8,3,-0.101,-0.00857,0.58,-0.227,-0.309,0.0657,-0.0726
"3852",18,"Indianapolis","IN","Indiana",18,964582,2020,8,4,-0.0986,-0.00714,0.587,-0.229,-0.309,0.0657,-0.0726
"3853",18,"Indianapolis","IN","Indiana",18,964582,2020,8,5,-0.0957,-0.00714,0.606,-0.226,-0.309,0.0643,-0.071
"3854",18,"Indianapolis","IN","Indiana",18,964582,2020,8,6,-0.09,-0.00286,0.713,-0.211,-0.306,0.06,-0.0667
"3855",18,"Indianapolis","IN","Indiana",18,964582,2020,8,7,-0.09,-0.00571,0.731,-0.21,-0.304,0.0586,-0.0653
"3856",18,"Indianapolis","IN","Indiana",18,964582,2020,8,8,-0.09,-0.00714,0.889,-0.2,-0.3,0.0543,-0.0578
"3857",18,"Indianapolis","IN","Indiana",18,964582,2020,8,9,-0.0914,-0.00857,0.897,-0.197,-0.299,0.0529,-0.0549
"3858",18,"Indianapolis","IN","Indiana",18,964582,2020,8,10,-0.0986,-0.0157,0.887,-0.201,-0.299,0.0543,-0.0566
"3859",18,"Indianapolis","IN","Indiana",18,964582,2020,8,11,-0.103,-0.02,0.866,-0.204,-0.299,0.0543,-0.0566
"3860",18,"Indianapolis","IN","Indiana",18,964582,2020,8,12,-0.11,-0.0243,0.829,-0.21,-0.299,0.0557,-0.0582
"3861",18,"Indianapolis","IN","Indiana",18,964582,2020,8,13,-0.114,-0.0257,0.801,-0.219,-0.299,0.0557,-0.0582
"3862",18,"Indianapolis","IN","Indiana",18,964582,2020,8,14,-0.117,-0.0286,0.787,-0.223,-0.299,0.0557,-0.0582
"3863",18,"Indianapolis","IN","Indiana",18,964582,2020,8,15,-0.119,-0.0286,0.763,-0.23,-0.3,0.0557,-0.0582
"3864",18,"Indianapolis","IN","Indiana",18,964582,2020,8,16,-0.12,-0.03,0.757,-0.234,-0.301,0.0557,-0.0582
"3865",18,"Indianapolis","IN","Indiana",18,964582,2020,8,17,NA,NA,NA,NA,-0.3,0.0529,-0.0548
"3866",18,"Indianapolis","IN","Indiana",18,964582,2020,8,18,NA,NA,NA,NA,-0.297,0.0543,-0.0562
"3867",18,"Indianapolis","IN","Indiana",18,964582,2020,8,19,NA,NA,NA,NA,-0.294,0.0529,-0.0546
"3868",18,"Indianapolis","IN","Indiana",18,964582,2020,8,20,NA,NA,NA,NA,-0.293,0.0514,-0.0531
"3869",18,"Indianapolis","IN","Indiana",18,964582,2020,8,21,NA,NA,NA,NA,-0.291,0.05,-0.0518
"3870",18,"Indianapolis","IN","Indiana",18,964582,2020,8,22,NA,NA,NA,NA,-0.29,0.05,-0.0518
"3871",18,"Indianapolis","IN","Indiana",18,964582,2020,8,23,NA,NA,NA,NA,-0.29,0.05,-0.0518
"3872",18,"Indianapolis","IN","Indiana",18,964582,2020,8,24,NA,NA,NA,NA,-0.289,0.05,-0.0518
"3873",18,"Indianapolis","IN","Indiana",18,964582,2020,8,25,NA,NA,NA,NA,-0.289,0.0486,-0.0504
"3874",18,"Indianapolis","IN","Indiana",18,964582,2020,8,26,NA,NA,NA,NA,-0.289,0.05,-0.052
"3875",18,"Indianapolis","IN","Indiana",18,964582,2020,8,27,NA,NA,NA,NA,-0.287,0.0514,-0.0534
"3876",18,"Indianapolis","IN","Indiana",18,964582,2020,8,28,NA,NA,NA,NA,-0.286,0.0529,-0.0548
"3877",18,"Indianapolis","IN","Indiana",18,964582,2020,8,29,NA,NA,NA,NA,-0.286,0.0529,-0.0548
"3878",18,"Indianapolis","IN","Indiana",18,964582,2020,8,30,NA,NA,NA,NA,-0.284,0.0529,-0.0548
"3879",18,"Indianapolis","IN","Indiana",18,964582,2020,8,31,NA,NA,NA,NA,-0.283,0.0514,-0.0531
"3880",18,"Indianapolis","IN","Indiana",18,964582,2020,9,1,NA,NA,NA,NA,-0.283,0.0514,-0.0531
"3881",18,"Indianapolis","IN","Indiana",18,964582,2020,9,2,NA,NA,NA,NA,-0.283,0.05,-0.0515
"3882",18,"Indianapolis","IN","Indiana",18,964582,2020,9,3,NA,NA,NA,NA,-0.283,0.0471,-0.0486
"3883",18,"Indianapolis","IN","Indiana",18,964582,2020,9,4,NA,NA,NA,NA,-0.287,0.0443,-0.0458
"3884",18,"Indianapolis","IN","Indiana",18,964582,2020,9,5,NA,NA,NA,NA,-0.296,0.0429,-0.0433
"3885",18,"Indianapolis","IN","Indiana",18,964582,2020,9,6,NA,NA,NA,NA,-0.304,0.0414,-0.0404
"3886",18,"Indianapolis","IN","Indiana",18,964582,2020,9,7,NA,NA,NA,NA,-0.359,0.0543,-0.0557
"3887",18,"Indianapolis","IN","Indiana",18,964582,2020,9,8,NA,NA,NA,NA,-0.307,0.0414,-0.0404
"3888",18,"Indianapolis","IN","Indiana",18,964582,2020,9,9,NA,NA,NA,NA,-0.307,0.0414,-0.0404
"3889",18,"Indianapolis","IN","Indiana",18,964582,2020,9,10,NA,NA,NA,NA,-0.309,0.0429,-0.0419
"3890",18,"Indianapolis","IN","Indiana",18,964582,2020,9,11,NA,NA,NA,NA,-0.304,0.0443,-0.0433
"3891",18,"Indianapolis","IN","Indiana",18,964582,2020,9,12,NA,NA,NA,NA,-0.297,0.0457,-0.0458
"3892",18,"Indianapolis","IN","Indiana",18,964582,2020,9,13,NA,NA,NA,NA,-0.291,0.0471,-0.0487
"3893",18,"Indianapolis","IN","Indiana",18,964582,2020,9,14,NA,NA,NA,NA,-0.289,0.0471,-0.0487
"3894",18,"Indianapolis","IN","Indiana",18,964582,2020,9,15,NA,NA,NA,NA,-0.281,0.0457,-0.0473
"3895",18,"Indianapolis","IN","Indiana",18,964582,2020,9,16,NA,NA,NA,NA,-0.28,0.0443,-0.0457
"3896",18,"Indianapolis","IN","Indiana",18,964582,2020,9,17,NA,NA,NA,NA,-0.276,0.0429,-0.0442
"3897",18,"Indianapolis","IN","Indiana",18,964582,2020,9,18,NA,NA,NA,NA,-0.274,0.0414,-0.0428
"3898",18,"Indianapolis","IN","Indiana",18,964582,2020,9,19,NA,NA,NA,NA,-0.274,0.04,-0.0403
"3899",18,"Indianapolis","IN","Indiana",18,964582,2020,9,20,NA,NA,NA,NA,-0.271,0.04,-0.0403
"3900",18,"Indianapolis","IN","Indiana",18,964582,2020,9,21,NA,NA,NA,NA,-0.273,0.04,-0.0403
"3901",18,"Indianapolis","IN","Indiana",18,964582,2020,9,22,NA,NA,NA,NA,-0.274,0.04,-0.0403
"3902",18,"Indianapolis","IN","Indiana",18,964582,2020,9,23,NA,NA,NA,NA,-0.273,0.0414,-0.0419
"3903",18,"Indianapolis","IN","Indiana",18,964582,2020,9,24,NA,NA,NA,NA,-0.273,0.0429,-0.0434
"3904",18,"Indianapolis","IN","Indiana",18,964582,2020,9,25,NA,NA,NA,NA,-0.271,0.0443,-0.0448
"3905",18,"Indianapolis","IN","Indiana",18,964582,2020,9,26,NA,NA,NA,NA,-0.27,0.0457,-0.0473
"3906",18,"Indianapolis","IN","Indiana",18,964582,2020,9,27,NA,NA,NA,NA,-0.269,0.0457,-0.0473
"3907",19,"Jacksonville","FL","Florida",12,957755,2020,2,24,0.00429,-0.0129,0.0286,0.0343,0.0143,0.00143,-0.00107
"3908",19,"Jacksonville","FL","Florida",12,957755,2020,2,25,-0.00286,-0.0229,-0.0371,0.0186,0.0129,0.00429,-0.00386
"3909",19,"Jacksonville","FL","Florida",12,957755,2020,2,26,0.00286,-0.0186,-0.0857,0.0157,0.0114,0.00571,-0.00546
"3910",19,"Jacksonville","FL","Florida",12,957755,2020,2,27,0.0186,-0.00571,-0.0586,0.0243,0.0129,0.00286,-0.00259
"3911",19,"Jacksonville","FL","Florida",12,957755,2020,2,28,0.0314,0.00714,-0.0129,0.0386,0.0157,-0.00286,0.00294
"3912",19,"Jacksonville","FL","Florida",12,957755,2020,2,29,0.0486,0.0157,0.0143,0.0486,0.0186,-0.00571,0.00795
"3913",19,"Jacksonville","FL","Florida",12,957755,2020,3,1,0.0614,0.0243,0.0143,0.06,0.02,-0.00714,0.0109
"3914",19,"Jacksonville","FL","Florida",12,957755,2020,3,2,0.0729,0.0357,0.01,0.0614,0.02,-0.00857,0.0126
"3915",19,"Jacksonville","FL","Florida",12,957755,2020,3,3,0.0943,0.06,0.0914,0.0729,0.0243,-0.0129,0.0167
"3916",19,"Jacksonville","FL","Florida",12,957755,2020,3,4,0.0986,0.0671,0.154,0.0729,0.0257,-0.0143,0.0183
"3917",19,"Jacksonville","FL","Florida",12,957755,2020,3,5,0.0929,0.0614,0.139,0.0671,0.0243,-0.0114,0.0155
"3918",19,"Jacksonville","FL","Florida",12,957755,2020,3,6,0.09,0.0571,0.141,0.0614,0.0214,-0.01,0.0141
"3919",19,"Jacksonville","FL","Florida",12,957755,2020,3,7,0.0786,0.05,0.131,0.0586,0.0186,-0.00857,0.0116
"3920",19,"Jacksonville","FL","Florida",12,957755,2020,3,8,0.0671,0.04,0.103,0.0529,0.0157,-0.00857,0.0116
"3921",19,"Jacksonville","FL","Florida",12,957755,2020,3,9,0.06,0.03,0.106,0.0443,-0.00429,-0.00429,0.0065
"3922",19,"Jacksonville","FL","Florida",12,957755,2020,3,10,0.05,0.02,0.104,0.0414,-0.0243,0,0.00231
"3923",19,"Jacksonville","FL","Florida",12,957755,2020,3,11,0.0457,0.0143,0.116,0.0386,-0.0443,0.00286,-0.000888
"3924",19,"Jacksonville","FL","Florida",12,957755,2020,3,12,0.0443,0.0243,0.169,0.0314,-0.0643,0.00429,-0.00232
"3925",19,"Jacksonville","FL","Florida",12,957755,2020,3,13,0.0386,0.0457,0.177,0.0229,-0.0857,0.01,-0.00786
"3926",19,"Jacksonville","FL","Florida",12,957755,2020,3,14,0.0229,0.0629,0.17,0.02,-0.09,0.0129,-0.0129
"3927",19,"Jacksonville","FL","Florida",12,957755,2020,3,15,0.00857,0.0743,0.193,0.00571,-0.0986,0.0157,-0.0187
"3928",19,"Jacksonville","FL","Florida",12,957755,2020,3,16,-0.00286,0.09,0.167,-0.01,-0.107,0.0229,-0.0271
"3929",19,"Jacksonville","FL","Florida",12,957755,2020,3,17,-0.0214,0.104,0.146,-0.0314,-0.123,0.0314,-0.0355
"3930",19,"Jacksonville","FL","Florida",12,957755,2020,3,18,-0.05,0.114,0.114,-0.0586,-0.141,0.0443,-0.0499
"3931",19,"Jacksonville","FL","Florida",12,957755,2020,3,19,-0.0829,0.111,0.09,-0.09,-0.161,0.0586,-0.0643
"3932",19,"Jacksonville","FL","Florida",12,957755,2020,3,20,-0.119,0.0986,0.0729,-0.123,-0.181,0.0729,-0.0781
"3933",19,"Jacksonville","FL","Florida",12,957755,2020,3,21,-0.154,0.0886,0.0457,-0.161,-0.204,0.0843,-0.0981
"3934",19,"Jacksonville","FL","Florida",12,957755,2020,3,22,-0.196,0.07,-0.00286,-0.203,-0.234,0.0943,-0.118
"3935",19,"Jacksonville","FL","Florida",12,957755,2020,3,23,-0.231,0.0457,-0.0157,-0.23,-0.257,0.104,-0.13
"3936",19,"Jacksonville","FL","Florida",12,957755,2020,3,24,-0.261,0.0214,-0.0343,-0.254,-0.279,0.114,-0.14
"3937",19,"Jacksonville","FL","Florida",12,957755,2020,3,25,-0.284,-0.00286,-0.06,-0.276,-0.299,0.121,-0.148
"3938",19,"Jacksonville","FL","Florida",12,957755,2020,3,26,-0.303,-0.0229,-0.0957,-0.293,-0.317,0.129,-0.155
"3939",19,"Jacksonville","FL","Florida",12,957755,2020,3,27,-0.317,-0.0457,-0.124,-0.31,-0.333,0.136,-0.162
"3940",19,"Jacksonville","FL","Florida",12,957755,2020,3,28,-0.324,-0.0643,-0.141,-0.323,-0.346,0.139,-0.167
"3941",19,"Jacksonville","FL","Florida",12,957755,2020,3,29,-0.327,-0.0757,-0.164,-0.334,-0.356,0.141,-0.173
"3942",19,"Jacksonville","FL","Florida",12,957755,2020,3,30,-0.331,-0.0857,-0.184,-0.343,-0.367,0.146,-0.178
"3943",19,"Jacksonville","FL","Florida",12,957755,2020,3,31,-0.334,-0.0957,-0.227,-0.351,-0.376,0.149,-0.181
"3944",19,"Jacksonville","FL","Florida",12,957755,2020,4,1,-0.326,-0.0829,-0.256,-0.353,-0.381,0.15,-0.182
"3945",19,"Jacksonville","FL","Florida",12,957755,2020,4,2,-0.317,-0.0671,-0.281,-0.353,-0.387,0.151,-0.184
"3946",19,"Jacksonville","FL","Florida",12,957755,2020,4,3,-0.323,-0.0657,-0.311,-0.359,-0.396,0.156,-0.188
"3947",19,"Jacksonville","FL","Florida",12,957755,2020,4,4,-0.334,-0.0729,-0.334,-0.371,-0.404,0.16,-0.196
"3948",19,"Jacksonville","FL","Florida",12,957755,2020,4,5,-0.351,-0.0886,-0.383,-0.389,-0.413,0.164,-0.204
"3949",19,"Jacksonville","FL","Florida",12,957755,2020,4,6,-0.36,-0.09,-0.391,-0.393,-0.42,0.167,-0.208
"3950",19,"Jacksonville","FL","Florida",12,957755,2020,4,7,-0.367,-0.0929,-0.38,-0.397,-0.426,0.17,-0.21
"3951",19,"Jacksonville","FL","Florida",12,957755,2020,4,8,-0.386,-0.117,-0.387,-0.407,-0.433,0.174,-0.215
"3952",19,"Jacksonville","FL","Florida",12,957755,2020,4,9,-0.401,-0.14,-0.393,-0.416,-0.439,0.177,-0.218
"3953",19,"Jacksonville","FL","Florida",12,957755,2020,4,10,-0.401,-0.147,-0.389,-0.421,-0.447,0.179,-0.22
"3954",19,"Jacksonville","FL","Florida",12,957755,2020,4,11,-0.394,-0.14,-0.381,-0.421,-0.45,0.177,-0.217
"3955",19,"Jacksonville","FL","Florida",12,957755,2020,4,12,-0.41,-0.167,-0.366,-0.419,-0.457,0.176,-0.214
