"","date","cityid","gps_retail_and_recreation","gps_grocery_and_pharmacy","gps_parks","gps_transit_stations","gps_workplaces","gps_residential","gps_away_from_home"
"291",2020-02-29,26,0.0914,0.0586,0.17,0.0443,0.0257,-0.01,0.0115
"292",2020-02-29,27,0.0514,0.124,0.189,0.04,0.0157,-0.00714,0.0115
"293",2020-02-29,28,-2.66e-10,0.0557,-0.00429,0.0129,0.0286,-0.00286,0.0014
"294",2020-02-29,29,0.0129,-0.0357,0.0271,0.0343,0.0186,-0.00286,0.0051
"295",2020-02-29,30,0.0943,0.0186,0.189,0.0843,0.0243,-0.00714,0.0121
"296",2020-02-29,31,0.09,0.0329,0.161,0.0429,0.0329,-0.00571,0.0109
"297",2020-02-29,32,0.0886,0.0757,0.0943,0.0529,0.0257,-0.0114,0.0135
"298",2020-02-29,33,0.0443,0.0929,0.12,0.02,0.0143,-0.00714,0.00983
"299",2020-02-29,34,0.0943,0.0371,0.254,0.05,0.0171,-0.01,0.0137
"300",2020-02-29,35,0.0543,0.03,0.28,0.03,0.0214,-0.01,0.0137
"301",2020-02-29,36,0.0529,-0.00857,0.114,0.0529,0.0114,-0.00714,0.00993
"302",2020-02-29,37,0.101,0.0371,0.211,0.0743,0.0586,-0.0157,0.0214
"303",2020-02-29,38,0.0271,0.0186,-0.00286,-0.00714,0.02,-0.00286,0.00389
"304",2020-02-29,39,0.0414,-0.00143,0.267,0.0529,0.0314,-0.0129,0.0155
"305",2020-02-29,40,0.0871,0.0971,0.366,0.0629,0.0286,-0.0143,0.0208
"306",2020-02-29,41,0.0229,0.0343,0.18,0.0329,0.03,-0.00714,0.00984
"307",2020-02-29,42,0.0543,0.0243,0.123,0.0857,0.0243,-0.00857,0.013
"308",2020-02-29,43,0.0543,0.03,0.0614,0.0543,0.0214,-0.00714,0.0108
"309",2020-02-29,44,0.404,0.367,0.621,0.677,-0.184,0.0186,-0.0116
"310",2020-02-29,45,0.0971,0.0314,0.171,0.0429,0.0243,-0.01,0.012
"311",2020-02-29,46,0.0343,-0.00571,0.183,0.0529,0.0157,-0.00143,0.00566
"312",2020-02-29,47,0.0986,0.0371,0.29,0.0557,0.0186,-0.00857,0.0112
"313",2020-02-29,48,0.0143,0.0214,0.0414,-0.00571,0.0114,0,0.000297
"314",2020-02-29,49,0.08,0.0871,0.514,0.0543,0.02,-0.0114,0.0144
"315",2020-02-29,50,0.0971,0.117,0.274,0.0643,0.0314,-0.01,0.0129
"316",2020-02-29,51,0.0571,0.0214,0.126,0.0371,0.03,-0.00857,0.0123
"317",2020-02-29,52,0.0286,0.0186,-0.09,0.00429,0.0229,-0.00143,-0.00191
"318",2020-02-29,53,0.0686,0.0357,0.166,0.0914,0.0214,-0.00857,0.00984
"319",2020-03-01,1,0.0286,0.0214,0.0886,0.0129,0.0257,-0.00857,0.01
"320",2020-03-01,2,0.0224,-0.000158,0.00475,0.000583,0.035,-0.000809,0.00152
"321",2020-03-01,3,0.06,0.04,0.221,0.0286,0.0171,-0.00857,0.016
"322",2020-03-01,4,0.0814,0.0371,0.121,0.03,0.0129,-0.01,0.0148
"323",2020-03-01,5,0.0729,0.0229,0.169,0.0814,0.0257,-0.01,0.0152
"324",2020-03-01,6,0.0271,0.00286,0.0743,0.01,0.0371,-0.00857,0.01
"325",2020-03-01,7,0.0914,0.05,0.291,0.0443,0.0386,-0.0214,0.028
"326",2020-03-01,8,0.0657,0.02,0.08,0.0243,0.00143,-0.00429,0.00553
"327",2020-03-01,9,0.0471,0.0214,0.349,0.0443,0.0157,-0.00571,0.00723
"328",2020-03-01,10,0.09,0.0543,0.3,0.0471,0.0371,-0.0214,0.028
"329",2020-03-01,11,0.0857,0.0914,0.0971,0.0114,0.0271,-0.02,0.0266
"330",2020-03-01,12,0.0171,0.0457,0.179,-0.0186,0.0357,-0.00286,0.00304
"331",2020-03-01,13,0.0529,0.00857,0.0671,0.179,-0.02,0.01,-0.00596
"332",2020-03-01,14,0.0757,0.0329,0.239,0.0357,0.0229,-0.00286,0.00562
"333",2020-03-01,15,0.0657,0.0329,0.0629,0.03,0.00571,-0.00286,0.00916
"334",2020-03-01,16,0.0671,0.04,0.171,0.00429,0.0429,-0.0171,0.0221
"335",2020-03-01,17,0.1,0.0343,0.177,0.123,0.0257,-0.0157,0.0219
"336",2020-03-01,18,0.0743,0.0143,0.131,0.03,0.0186,-0.00429,0.0112
"337",2020-03-01,19,0.0614,0.0243,0.0143,0.06,0.02,-0.00714,0.0109
"338",2020-03-01,20,0.111,0.08,0.271,0.0586,0.0257,-0.0157,0.0227
"339",2020-03-01,21,0.0171,0.0343,0.113,-0.0143,0.02,-0.00143,0.000327
"340",2020-03-01,22,0.0957,0.05,-0.196,0.159,0.03,-0.0157,0.0198
"341",2020-03-01,23,0.0786,0.0143,0.116,0.01,0.0329,-0.01,0.0152
"342",2020-03-01,24,0.0857,0.0457,0.284,0.0486,0.0214,-0.00857,0.0112
"343",2020-03-01,25,0.07,0.0157,0.209,0.0714,0.0271,-0.00429,0.0071
"344",2020-03-01,26,0.117,0.0871,0.371,0.0643,0.03,-0.0157,0.0232
"345",2020-03-01,27,0.0686,0.136,0.303,0.0529,0.0186,-0.01,0.0174
"346",2020-03-01,28,0.0143,0.0814,0.04,0.0114,0.0329,-0.00571,0.00721
"347",2020-03-01,29,0.0114,-0.0357,-0.00857,0.0271,0.0171,-0.00429,0.00801
"348",2020-03-01,30,0.109,0.0286,0.261,0.0886,0.0243,-0.01,0.0179
"349",2020-03-01,31,0.1,0.04,0.246,0.0471,0.0329,-0.00714,0.0138
"350",2020-03-01,32,0.111,0.0957,0.18,0.0686,0.0329,-0.0157,0.0222
"351",2020-03-01,33,0.0557,0.109,0.133,0.0229,0.0157,-0.00714,0.00983
"352",2020-03-01,34,0.104,0.0429,0.219,0.0543,0.0157,-0.0114,0.0166
"353",2020-03-01,35,0.0586,0.0329,0.241,0.0257,0.0229,-0.01,0.0137
"354",2020-03-01,36,0.0643,-0.00286,0.161,0.0629,0.0129,-0.01,0.0157
"355",2020-03-01,37,0.116,0.0443,0.236,0.0843,0.0629,-0.0186,0.0272
"356",2020-03-01,38,0.0286,0.0229,-0.0257,-0.00571,0.02,-0.00286,0.00389
"357",2020-03-01,39,0.0514,0.0114,0.251,0.05,0.0329,-0.0143,0.0184
"358",2020-03-01,40,0.0886,0.104,0.354,0.0643,0.03,-0.0143,0.0208
"359",2020-03-01,41,0.0257,0.0414,0.164,0.0129,0.0314,-0.00571,0.00694
"360",2020-03-01,42,0.0629,0.03,0.123,0.0829,0.0257,-0.00857,0.013
"361",2020-03-01,43,0.0657,0.0386,0.0614,0.0614,0.0229,-0.00857,0.0137
"362",2020-03-01,44,0.333,0.289,0.553,0.436,-0.183,0.0229,-0.0203
"363",2020-03-01,45,0.116,0.0486,0.391,0.0643,0.0271,-0.0143,0.0207
"364",2020-03-01,46,0.0414,0.00143,0.0714,0.0514,0.0157,-0.00143,0.00566
"365",2020-03-01,47,0.11,0.0471,0.267,0.06,0.02,-0.01,0.0141
"366",2020-03-01,48,0.0129,0.0271,0.01,-0.0114,0.0129,0.00143,-0.00261
"367",2020-03-01,49,0.0914,0.1,0.513,0.0614,0.0214,-0.0129,0.0173
"368",2020-03-01,50,0.0743,0.109,0.153,0.0629,0.0271,-0.00714,0.00711
"369",2020-03-01,51,0.0657,0.0257,0.0986,0.0229,0.0314,-0.00857,0.0123
"370",2020-03-01,52,0.0614,0.0486,-0.0171,0.0371,0.0371,-0.00857,0.0126
"371",2020-03-01,53,0.0929,0.0586,0.337,0.103,0.0257,-0.0129,0.0186
"372",2020-03-02,1,0.0343,0.03,0.0886,0.0114,0.0257,-0.00857,0.01
"373",2020-03-02,2,0.027,0.00958,-0.0055,-2.87e-05,0.0358,-0.000809,0.00152
"374",2020-03-02,3,0.0686,0.0414,0.249,0.0257,0.0114,-0.00857,0.016
"375",2020-03-02,4,0.0914,0.0486,0.156,0.0343,0.0157,-0.0143,0.0199
"376",2020-03-02,5,0.0771,0.0257,0.157,0.0814,0.0257,-0.01,0.0152
"377",2020-03-02,6,0.03,0.00857,0.06,0.00429,0.0371,-0.00857,0.01
"378",2020-03-02,7,0.0971,0.06,0.294,0.0443,0.0386,-0.0214,0.028
"379",2020-03-02,8,0.07,0.0257,0.0629,0.0171,0.00143,-0.00429,0.00553
"380",2020-03-02,9,0.0429,0.0371,0.309,0.0329,0.01,-0.00286,0.00385
"381",2020-03-02,10,0.0986,0.0614,0.293,0.0457,0.0371,-0.0229,0.0297
"382",2020-03-02,11,0.0929,0.101,0.09,0.0129,0.0271,-0.0214,0.0283
"383",2020-03-02,12,0.02,0.0571,0.183,-0.0257,0.0343,-0.00286,0.00304
"384",2020-03-02,13,0.0671,0.0143,0.0771,0.174,-0.0214,0.00857,-0.00427
"385",2020-03-02,14,0.0843,0.0443,0.226,0.0357,0.0214,-0.00286,0.00562
"386",2020-03-02,15,0.07,0.0414,0.06,0.0286,0.00714,-0.00286,0.00916
"387",2020-03-02,16,0.07,0.0471,0.174,-0.00143,0.04,-0.0171,0.0221
"388",2020-03-02,17,0.116,0.0486,0.233,0.124,0.0229,-0.0186,0.0252
"389",2020-03-02,18,0.0857,0.0229,0.141,0.0343,0.0186,-0.00571,0.0129
"390",2020-03-02,19,0.0729,0.0357,0.01,0.0614,0.02,-0.00857,0.0126
"391",2020-03-02,20,0.133,0.0957,0.306,0.07,0.0271,-0.0186,0.0261
"392",2020-03-02,21,0.01,0.0457,0.11,-0.0243,0.0171,0,-0.00137
"393",2020-03-02,22,0.107,0.0571,-0.191,0.156,0.03,-0.0171,0.0215
"394",2020-03-02,23,0.0786,0.0186,0.14,0.0129,0.0329,-0.0114,0.0169
"395",2020-03-02,24,0.0857,0.0557,0.267,0.0443,0.0186,-0.00857,0.0112
"396",2020-03-02,25,0.0714,0.0214,0.167,0.0729,0.0243,-0.00429,0.0071
"397",2020-03-02,26,0.13,0.1,0.413,0.0686,0.0314,-0.0186,0.0265
"398",2020-03-02,27,0.08,0.141,0.324,0.0586,0.0186,-0.01,0.0174
"399",2020-03-02,28,0.0214,0.0971,0.0629,0.00571,0.03,-0.00429,0.00552
"400",2020-03-02,29,0.0143,-0.0286,-0.0257,0.03,0.0171,-0.00571,0.0097
"401",2020-03-02,30,0.123,0.0343,0.28,0.0843,0.0243,-0.0129,0.0213
"402",2020-03-02,31,0.109,0.0429,0.279,0.05,0.0314,-0.00857,0.0155
"403",2020-03-02,32,0.12,0.104,0.204,0.0757,0.0343,-0.0171,0.0239
"404",2020-03-02,33,0.0614,0.117,0.116,0.0171,0.0157,-0.00714,0.00983
"405",2020-03-02,34,0.12,0.0543,0.224,0.06,0.00857,-0.0114,0.0166
"406",2020-03-02,35,0.0643,0.0443,0.236,0.0229,0.0229,-0.0114,0.0154
"407",2020-03-02,36,0.0743,0.00429,0.173,0.0657,0.0143,-0.0129,0.0191
"408",2020-03-02,37,0.131,0.0557,0.299,0.104,0.0657,-0.0214,0.0306
"409",2020-03-02,38,0.0329,0.0314,-0.0386,-0.00571,0.0214,-0.00286,0.00389
"410",2020-03-02,39,0.0629,0.0229,0.321,0.0471,0.0329,-0.0157,0.0201
"411",2020-03-02,40,0.0929,0.11,0.364,0.0686,0.03,-0.0143,0.0208
"412",2020-03-02,41,0.0314,0.0514,0.161,0.0114,0.03,-0.00571,0.00694
"413",2020-03-02,42,0.0657,0.0314,0.114,0.0786,0.0257,-0.00857,0.013
"414",2020-03-02,43,0.0743,0.0471,0.0614,0.0571,0.00571,-0.00571,0.0104
"415",2020-03-02,44,0.233,0.213,0.386,0.334,-0.141,0.0157,-0.0118
"416",2020-03-02,45,0.127,0.0557,0.453,0.0686,0.03,-0.0171,0.0241
"417",2020-03-02,46,0.0457,0.00571,0.04,0.0486,0.0143,-0.00143,0.00566
"418",2020-03-02,47,0.129,0.0586,0.264,0.0629,0.02,-0.0114,0.0158
"419",2020-03-02,48,0.0129,0.03,-0.0114,-0.0229,0.0129,0.00286,-0.0043
"420",2020-03-02,49,0.0971,0.11,0.52,0.0514,0.0229,-0.0129,0.0173
"421",2020-03-02,50,0.08,0.12,0.154,0.0629,0.0271,-0.00714,0.00711
"422",2020-03-02,51,0.0771,0.0371,0.156,0.0214,0.03,-0.01,0.014
"423",2020-03-02,52,0.06,0.0514,-0.0271,0.0314,0.0271,-0.00286,0.00585
"424",2020-03-02,53,0.104,0.0686,0.354,0.106,0.0271,-0.0157,0.022
"425",2020-03-03,1,0.0429,0.0386,0.116,0.01,0.0257,-0.00857,0.01
"426",2020-03-03,2,0.0353,0.0227,0.00699,0.00103,0.0369,-0.00109,0.00179
"427",2020-03-03,3,0.0829,0.0557,0.276,0.03,0.0114,-0.0114,0.0188
"428",2020-03-03,4,0.1,0.0614,0.16,0.0343,0.0157,-0.0157,0.0213
"429",2020-03-03,5,0.0814,0.0329,0.159,0.08,0.0271,-0.0114,0.0166
"430",2020-03-03,6,0.0357,0.0171,0.0614,0.00286,0.0357,-0.00857,0.01
"431",2020-03-03,7,0.106,0.0743,0.334,0.0443,0.0386,-0.0229,0.0294
"432",2020-03-03,8,0.0743,0.0386,0.0671,0.0129,0.00857,-0.00714,0.00832
"433",2020-03-03,9,0.0357,0.05,0.277,0.0171,0.00143,0.00143,-0.000337
"434",2020-03-03,10,0.109,0.0729,0.323,0.0414,0.0371,-0.0243,0.0311
"435",2020-03-03,11,0.0986,0.114,0.08,0.0143,0.0271,-0.0214,0.0283
"436",2020-03-03,12,0.0257,0.0643,0.226,-0.0329,0.0314,-0.00286,0.00304
"437",2020-03-03,13,0.0814,0.0243,0.104,0.179,-0.0214,0.00714,-0.00287
"438",2020-03-03,14,0.0957,0.0614,0.214,0.0386,0.02,-0.00571,0.00841
"439",2020-03-03,15,0.0786,0.0543,0.0871,0.0314,0.00857,-0.00429,0.0106
"440",2020-03-03,16,0.0714,0.0571,0.18,-0.00429,0.04,-0.0171,0.0221
"441",2020-03-03,17,0.117,0.0586,0.24,0.114,0.02,-0.0186,0.0252
"442",2020-03-03,18,0.101,0.0371,0.189,0.0457,0.0186,-0.00857,0.0157
"443",2020-03-03,19,0.0943,0.06,0.0914,0.0729,0.0243,-0.0129,0.0167
"444",2020-03-03,20,0.151,0.113,0.317,0.0729,0.0271,-0.0214,0.0288
"445",2020-03-03,21,-0.00286,0.0571,0.0829,-0.0343,0.0114,0.00286,-0.00416
"446",2020-03-03,22,0.109,0.0586,-0.203,0.147,0.0286,-0.0157,0.0201
"447",2020-03-03,23,0.0957,0.0343,0.19,0.02,0.0329,-0.0143,0.0197
"448",2020-03-03,24,0.08,0.0686,0.266,0.0414,0.0157,-0.00714,0.00983
"449",2020-03-03,25,0.0843,0.0343,0.207,0.0714,0.02,-0.00571,0.0085
"450",2020-03-03,26,0.146,0.114,0.474,0.0743,0.0329,-0.0214,0.0293
"451",2020-03-03,27,0.09,0.151,0.389,0.0629,0.0186,-0.0114,0.0188
"452",2020-03-03,28,0.0386,0.127,0.131,0.00143,0.0314,-0.00857,0.0097
"453",2020-03-03,29,0.0214,-0.0157,-0.0357,0.0271,0.0186,-0.00714,0.0111
"454",2020-03-03,30,0.124,0.0471,0.293,0.0671,-0.0157,-0.00714,0.0157
"455",2020-03-03,31,0.121,0.0614,0.296,0.0557,0.0286,-0.01,0.0169
"456",2020-03-03,32,0.133,0.124,0.234,0.0814,0.0343,-0.0186,0.0253
"457",2020-03-03,33,0.0686,0.126,0.117,0.0114,0.0157,-0.00714,0.00983
"458",2020-03-03,34,0.133,0.0729,0.239,0.0671,0.00857,-0.0143,0.0194
"459",2020-03-03,35,0.0757,0.0629,0.247,0.0214,0.0229,-0.0129,0.0168
"460",2020-03-03,36,0.0743,0.0171,0.15,0.0671,0.0114,-0.0129,0.0191
"461",2020-03-03,37,0.146,0.07,0.363,0.12,0.0671,-0.0243,0.0334
"462",2020-03-03,38,0.0371,0.0429,-0.05,-0.01,0.0214,-0.00286,0.00389
"463",2020-03-03,39,0.0671,0.0386,0.319,0.0429,0.0329,-0.0143,0.0187
"464",2020-03-03,40,0.103,0.126,0.42,0.0757,0.03,-0.0157,0.0222
"465",2020-03-03,41,0.0371,0.0657,0.183,0.00429,0.0271,-0.00571,0.00694
"466",2020-03-03,42,0.0729,0.0429,0.16,0.0714,0.0257,-0.01,0.0144
"467",2020-03-03,43,0.0829,0.06,0.0657,0.0571,0.00429,-0.00714,0.0117
"468",2020-03-03,44,0.134,0.133,0.23,0.0771,-0.0486,0.00571,-0.00207
"469",2020-03-03,45,0.147,0.0729,0.567,0.0786,0.0329,-0.0214,0.0283
"470",2020-03-03,46,0.0514,0.0171,0.0457,0.0471,0.0143,-0.00286,0.00706
"471",2020-03-03,47,0.144,0.0714,0.27,0.0643,0.0214,-0.0129,0.0172
"472",2020-03-03,48,0.0143,0.04,-0.0143,-0.0286,0.0143,0.00143,-0.00291
"473",2020-03-03,49,0.0971,0.123,0.546,0.0414,0.0243,-0.0129,0.0173
"474",2020-03-03,50,0.0829,0.13,0.156,0.0571,0.0243,-0.00571,0.00571
"475",2020-03-03,51,0.09,0.05,0.204,0.0257,0.0157,-0.00857,0.0126
"476",2020-03-03,52,0.0857,0.0814,0.0529,0.0471,0.0314,-0.00857,0.0114
"477",2020-03-03,53,0.121,0.0843,0.413,0.109,0.0271,-0.0186,0.0247
"478",2020-03-04,1,0.0443,0.0443,0.113,0.00571,0.0243,-0.00714,0.00841
"479",2020-03-04,2,0.0442,0.0351,0.0397,0.00121,0.0358,-0.00133,0.00206
"480",2020-03-04,3,0.0957,0.07,0.311,0.0357,0.0157,-0.0143,0.022
"481",2020-03-04,4,0.0986,0.0657,0.147,0.0286,0.0143,-0.0129,0.0181
"482",2020-03-04,5,0.08,0.0386,0.161,0.0757,0.0286,-0.0114,0.0166
"483",2020-03-04,6,0.0343,0.0186,0.06,-0.00286,0.0357,-0.00714,0.00841
"484",2020-03-04,7,0.1,0.0714,0.309,0.0286,0.0343,-0.0171,0.023
"485",2020-03-04,8,0.07,0.0443,0.0671,0.01,0.00714,-0.00714,0.00832
"486",2020-03-04,9,0.0257,0.0557,0.287,-0.00286,-0.0114,0.00714,-0.00674
"487",2020-03-04,10,0.1,0.0671,0.28,0.03,0.0343,-0.0186,0.0247
"488",2020-03-04,11,0.0943,0.116,0.0771,0.0129,0.0257,-0.0186,0.0251
"489",2020-03-04,12,0.0214,0.0671,0.254,-0.0457,0.03,0,-0.000163
"490",2020-03-04,13,0.114,0.0486,0.164,0.187,0.00714,-0.00286,0.00833
"491",2020-03-04,14,0.101,0.0714,0.216,0.0357,0.0186,-0.00571,0.00841
"492",2020-03-04,15,0.0843,0.0629,0.133,0.0357,0.01,-0.00571,0.0122
"493",2020-03-04,16,0.0643,0.0557,0.15,-0.0129,0.0357,-0.0114,0.0157
"494",2020-03-04,17,0.113,0.0629,0.236,0.1,0.0171,-0.0157,0.022
"495",2020-03-04,18,0.119,0.0471,0.251,0.0529,0.02,-0.0114,0.0189
"496",2020-03-04,19,0.0986,0.0671,0.154,0.0729,0.0257,-0.0143,0.0183
"497",2020-03-04,20,0.151,0.119,0.333,0.0743,0.0271,-0.0214,0.0288
"498",2020-03-04,21,-0.0143,0.06,0.0643,-0.0414,0.00857,0.00571,-0.00735
"499",2020-03-04,22,0.107,0.0643,-0.207,0.14,0.0271,-0.0143,0.0185
"500",2020-03-04,23,0.103,0.0414,0.251,0.0229,0.0314,-0.0143,0.0197
"501",2020-03-04,24,0.0829,0.0714,0.283,0.0414,0.0129,-0.00714,0.00983
"502",2020-03-04,25,0.0814,0.0357,0.203,0.06,0.0171,-0.00571,0.0085
"503",2020-03-04,26,0.146,0.119,0.501,0.0714,0.0343,-0.0229,0.0309
"504",2020-03-04,27,0.0971,0.16,0.5,0.0714,0.0186,-0.0129,0.0204
"505",2020-03-04,28,0.04,0.139,0.161,-0.00571,0.0314,-0.00857,0.0097
"506",2020-03-04,29,0.0371,-0.00429,-0.0143,0.0257,0.0186,-0.00857,0.0127
"507",2020-03-04,30,0.13,0.0586,0.331,0.0586,-0.0357,-0.00857,0.0173
"508",2020-03-04,31,0.13,0.0714,0.339,0.0614,0.03,-0.0114,0.0185
"509",2020-03-04,32,0.133,0.133,0.256,0.0843,0.0343,-0.0186,0.0253
"510",2020-03-04,33,0.0686,0.131,0.139,0.00714,0.0171,-0.00714,0.00983
"511",2020-03-04,34,0.134,0.0814,0.243,0.0671,0.00857,-0.0143,0.0194
"512",2020-03-04,35,0.0757,0.0743,0.251,0.0129,0.0229,-0.0129,0.0168
"513",2020-03-04,36,0.0629,0.01,0.121,0.0586,0.00857,-0.01,0.0159
"514",2020-03-04,37,0.146,0.0771,0.416,0.123,0.0671,-0.0257,0.035
"515",2020-03-04,38,0.04,0.0529,-0.03,-0.0157,0.0229,-0.00286,0.00389
"516",2020-03-04,39,0.07,0.0486,0.316,0.0343,0.0314,-0.0129,0.0171
"517",2020-03-04,40,0.11,0.136,0.473,0.0786,0.0314,-0.0171,0.0238
"518",2020-03-04,41,0.0357,0.0714,0.187,-0.00429,0.0257,-0.00429,0.00534
"519",2020-03-04,42,0.0757,0.0471,0.166,0.07,0.0257,-0.00857,0.0128
"520",2020-03-04,43,0.0857,0.07,0.109,0.0557,0.00286,-0.00857,0.0133
"521",2020-03-04,44,0.0986,0.106,0.173,0.0557,-0.0186,0,0.00433
"522",2020-03-04,45,0.146,0.0786,0.623,0.08,0.0343,-0.0214,0.0283
"523",2020-03-04,46,0.0557,0.0229,0.0571,0.0443,0.0129,-0.00286,0.00706
"524",2020-03-04,47,0.143,0.0771,0.273,0.06,0.0214,-0.0129,0.0172
"525",2020-03-04,48,0.01,0.0386,-0.0157,-0.0371,0.0157,0.00143,-0.00291
"526",2020-03-04,49,0.0971,0.131,0.576,0.0371,0.0257,-0.0129,0.0173
"527",2020-03-04,50,0.0771,0.137,0.179,0.0514,0.0257,-0.00571,0.00571
"528",2020-03-04,51,0.0886,0.05,0.234,0.03,0.0157,-0.00857,0.0126
"529",2020-03-04,52,0.0843,0.0857,0.0986,0.0486,0.0314,-0.00857,0.0114
"530",2020-03-04,53,0.12,0.0886,0.443,0.111,0.0286,-0.02,0.0263
"531",2020-03-05,1,0.0457,0.0514,0.106,0.00143,0.0243,-0.00571,0.00698
"532",2020-03-05,2,0.0524,0.0481,0.0785,0.00161,0.0358,-0.00209,0.00283
"533",2020-03-05,3,0.0986,0.0771,0.331,0.0343,0.0157,-0.0157,0.0234
"534",2020-03-05,4,0.0986,0.0729,0.164,0.0243,0.0157,-0.0129,0.0181
"535",2020-03-05,5,0.0814,0.0414,0.164,0.0729,0.0286,-0.0114,0.0166
"536",2020-03-05,6,0.0343,0.0214,0.0586,-0.00857,0.0357,-0.00714,0.00841
"537",2020-03-05,7,0.1,0.0757,0.334,0.0257,0.0357,-0.0171,0.023
"538",2020-03-05,8,0.0671,0.0514,0.0686,0.00286,0.00714,-0.00714,0.00832
"539",2020-03-05,9,0.00714,0.0614,0.226,-0.0357,-0.0371,0.0186,-0.0182
"540",2020-03-05,10,0.101,0.07,0.3,0.0214,0.0343,-0.0186,0.0247
"541",2020-03-05,11,0.0914,0.119,0.0914,0.0171,0.0257,-0.0186,0.0251
"542",2020-03-05,12,0.0157,0.0671,0.274,-0.0614,0.0271,0.00286,-0.00304
"543",2020-03-05,13,0.13,0.0643,0.224,0.189,0.0286,-0.0114,0.0169
"544",2020-03-05,14,0.106,0.0829,0.22,0.0371,0.0186,-0.00714,0.00984
"545",2020-03-05,15,0.0929,0.0714,0.201,0.0429,0.0171,-0.01,0.0165
"546",2020-03-05,16,0.0629,0.0571,0.15,-0.0171,0.0357,-0.01,0.0143
"547",2020-03-05,17,0.1,0.06,0.201,0.0814,0.0143,-0.0114,0.0177
"548",2020-03-05,18,0.123,0.0557,0.304,0.0557,0.0214,-0.0129,0.0204
"549",2020-03-05,19,0.0929,0.0614,0.139,0.0671,0.0243,-0.0114,0.0155
"550",2020-03-05,20,0.149,0.123,0.376,0.07,0.0271,-0.0214,0.0288
"551",2020-03-05,21,-0.0271,0.0643,0.0243,-0.06,0.00143,0.01,-0.0117
"552",2020-03-05,22,0.107,0.0686,-0.2,0.133,0.0271,-0.0143,0.0185
"553",2020-03-05,23,0.11,0.0514,0.283,0.0286,0.0314,-0.0143,0.0197
"554",2020-03-05,24,0.0757,0.0729,0.259,0.0329,0.0114,-0.00571,0.00839
"555",2020-03-05,25,0.0771,0.0471,0.231,0.0486,0.0171,-0.00714,0.00994
"556",2020-03-05,26,0.141,0.124,0.51,0.0686,0.0343,-0.0229,0.0309
"557",2020-03-05,27,0.0986,0.166,0.587,0.0743,0.02,-0.0129,0.0204
"558",2020-03-05,28,0.0414,0.151,0.199,-0.0143,0.0314,-0.00857,0.0097
"559",2020-03-05,29,0.0414,0.00571,0.00143,0.0214,0.02,-0.00857,0.0127
"560",2020-03-05,30,0.13,0.07,0.344,0.0514,-0.0514,-0.00857,0.0173
"561",2020-03-05,31,0.133,0.0786,0.354,0.0586,0.03,-0.0114,0.0185
"562",2020-03-05,32,0.13,0.139,0.269,0.08,0.0357,-0.0186,0.0253
"563",2020-03-05,33,0.0671,0.131,0.143,0.00571,0.0171,-0.00714,0.00983
"564",2020-03-05,34,0.137,0.0914,0.247,0.06,0.00714,-0.0143,0.0194
"565",2020-03-05,35,0.0757,0.0843,0.254,0.00429,0.0243,-0.0129,0.0168
"566",2020-03-05,36,0.05,0.00429,0.08,0.0486,0.00429,-0.00571,0.0116
"567",2020-03-05,37,0.149,0.0843,0.446,0.129,0.0686,-0.0257,0.035
"568",2020-03-05,38,0.0371,0.0543,-0.0229,-0.0186,0.0229,-0.00286,0.00389
"569",2020-03-05,39,0.0643,0.0529,0.287,0.0229,0.03,-0.0114,0.0157
"570",2020-03-05,40,0.113,0.14,0.474,0.0729,0.03,-0.0186,0.0252
"571",2020-03-05,41,0.0314,0.0743,0.171,-0.0171,0.0214,-0.00143,0.00246
"572",2020-03-05,42,0.0743,0.05,0.15,0.0614,0.0257,-0.00857,0.0128
"573",2020-03-05,43,0.0786,0.07,0.117,0.05,0.00286,-0.00714,0.0119
"574",2020-03-05,44,0.0929,0.101,0.17,0.0514,-0.00143,-0.00571,0.0101
"575",2020-03-05,45,0.144,0.0843,0.656,0.0786,0.0357,-0.0229,0.0297
"576",2020-03-05,46,0.0786,0.04,0.139,0.05,0.0186,-0.00857,0.0128
"577",2020-03-05,47,0.143,0.0829,0.274,0.06,0.0229,-0.0129,0.0172
"578",2020-03-05,48,0.00571,0.04,-0.0257,-0.0429,0.0157,0.00286,-0.00434
"579",2020-03-05,49,0.0986,0.137,0.61,0.0343,0.0243,-0.0129,0.0173
"580",2020-03-05,50,0.0771,0.144,0.211,0.0443,0.0271,-0.00571,0.00571
"581",2020-03-05,51,0.0871,0.0529,0.234,0.03,0.0143,-0.00714,0.0112
"582",2020-03-05,52,0.0814,0.0857,0.116,0.0457,0.03,-0.00857,0.0114
"583",2020-03-05,53,0.12,0.1,0.494,0.113,0.0286,-0.02,0.0263
"584",2020-03-06,1,0.0443,0.0543,0.101,-0.00429,0.0229,-0.00429,0.00559
"585",2020-03-06,2,0.0447,0.0447,0.0753,-0.00396,0.0341,0.000331,0.000483
"586",2020-03-06,3,0.0957,0.0771,0.34,0.0271,0.0171,-0.0143,0.022
"587",2020-03-06,4,0.0943,0.0743,0.167,0.0229,0.03,-0.0157,0.0209
"588",2020-03-06,5,0.08,0.0429,0.174,0.0714,0.0257,-0.01,0.0153
"589",2020-03-06,6,0.0329,0.0229,0.06,-0.0171,0.0343,-0.00571,0.00703
"590",2020-03-06,7,0.0943,0.0729,0.327,0.0257,0.0343,-0.0171,0.023
